[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 5 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_5_20260226_002014.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 15105
[INFO] Peer socket listening on port 15205
[INFO] Fault socket listening on port 15305
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R5] state=follower leader=None term=0 cov=0.0%/0.0%
[R5] state=follower leader=3 term=1 cov=0.5%/0.5%
[R5] state=follower leader=3 term=1 cov=2.1%/6.8%
[R5] state=follower leader=3 term=1 cov=3.1%/9.9%
[R5] state=follower leader=3 term=1 cov=3.6%/14.1%
[R5] state=follower leader=3 term=1 cov=5.2%/18.8%
[R5] state=follower leader=3 term=1 cov=6.2%/22.4%
[R5] state=follower leader=3 term=1 cov=6.8%/27.1%
[R5] state=follower leader=3 term=1 cov=7.8%/31.2%
[R5] state=follower leader=3 term=1 cov=8.3%/34.9%
[R5] state=follower leader=3 term=1 cov=9.4%/39.1%
[R5] state=follower leader=3 term=1 cov=10.4%/44.3%
[R5] state=follower leader=3 term=1 cov=10.9%/46.9%
[R5] state=follower leader=3 term=1 cov=12.0%/51.6%
[R5] state=follower leader=3 term=1 cov=13.0%/56.8%
[R5] state=follower leader=3 term=1 cov=13.5%/59.4%
[R5] state=follower leader=3 term=1 cov=14.6%/63.0%
[R5] state=follower leader=3 term=1 cov=15.1%/66.1%
[R5] state=follower leader=3 term=1 cov=15.6%/69.8%
[R5] state=follower leader=3 term=1 cov=16.1%/72.4%
[R5] state=follower leader=3 term=1 cov=17.2%/76.0%
[R5] state=follower leader=3 term=1 cov=18.2%/79.7%
[R5] state=follower leader=3 term=1 cov=18.8%/82.8%
[R5] state=follower leader=3 term=1 cov=19.8%/87.0%
[R5] state=follower leader=3 term=1 cov=20.3%/88.5%
[R5] state=follower leader=3 term=1 cov=21.4%/90.6%
[R5] state=follower leader=3 term=1 cov=22.4%/91.1%
[R5] state=follower leader=3 term=1 cov=22.9%/91.7%
[R5] state=follower leader=3 term=1 cov=23.4%/93.2%
[R5] state=follower leader=3 term=1 cov=23.4%/94.3%
[R5] state=follower leader=3 term=1 cov=24.0%/95.8%
[R5] state=follower leader=3 term=1 cov=24.0%/97.9%
[R5] state=follower leader=3 term=1 cov=24.0%/99.5%
[R5] state=follower leader=3 term=1 cov=24.5%/99.5%
[R5] state=follower leader=3 term=1 cov=24.5%/99.5%
[R5] state=follower leader=3 term=1 cov=24.5%/99.5%
[R5] state=follower leader=3 term=1 cov=24.5%/99.5%
[R5] state=follower leader=3 term=1 cov=24.5%/99.5%
[R5] state=follower leader=3 term=1 cov=24.5%/99.5%
[R5] state=follower leader=3 term=1 cov=24.5%/99.5%
[R5] state=follower leader=3 term=1 cov=24.5%/99.5%
[R5] state=follower leader=3 term=1 cov=24.5%/99.5%
[R5] state=follower leader=3 term=1 cov=24.5%/99.5%
[R5] state=follower leader=3 term=1 cov=24.5%/99.5%
[R5] state=follower leader=3 term=1 cov=24.5%/99.5%
[R5] state=follower leader=3 term=1 cov=24.5%/99.5%
[R5] state=follower leader=3 term=1 cov=24.5%/99.5%
[R5] state=follower leader=3 term=1 cov=24.5%/99.5%
[R5] state=follower leader=3 term=1 cov=24.5%/99.5%
[R5] state=follower leader=3 term=1 cov=24.5%/99.5%
[R5] state=follower leader=3 term=1 cov=24.5%/99.5%
[R5] state=follower leader=3 term=1 cov=24.5%/99.5%
[R5] state=follower leader=3 term=1 cov=24.5%/99.5%
[R5] state=follower leader=3 term=1 cov=24.5%/99.5%
[R5] state=follower leader=3 term=1 cov=24.5%/99.5%
[R5] state=follower leader=3 term=1 cov=24.5%/99.5%
[R5] state=follower leader=3 term=1 cov=24.5%/99.5%
[R5] state=follower leader=3 term=1 cov=24.5%/99.5%
[R5] state=follower leader=3 term=1 cov=24.5%/99.5%
[R5] state=follower leader=3 term=1 cov=24.5%/99.5%
