[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 3 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_3_20260226_163341.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 17103
[INFO] Peer socket listening on port 17203
[INFO] Fault socket listening on port 17303
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R3] state=follower leader=None term=0 cov=0.0%/0.0%
[R3] state=follower leader=5 term=2 cov=0.5%/0.5%
[R3] state=follower leader=5 term=2 cov=3.6%/15.1%
[R3] state=follower leader=5 term=2 cov=6.2%/26.6%
[R3] state=follower leader=5 term=2 cov=7.8%/38.5%
[R3] state=follower leader=5 term=2 cov=10.4%/50.5%
[R3] state=follower leader=5 term=2 cov=12.0%/61.5%
[R3] state=follower leader=5 term=2 cov=13.5%/67.7%
[R3] state=follower leader=5 term=2 cov=14.6%/74.5%
[R3] state=follower leader=5 term=2 cov=17.2%/81.2%
[R3] state=follower leader=5 term=2 cov=19.3%/88.0%
[R3] state=follower leader=5 term=2 cov=20.8%/94.8%
[R3] state=follower leader=5 term=2 cov=21.9%/98.4%
[R3] state=follower leader=5 term=2 cov=21.9%/98.4%
[R3] state=follower leader=5 term=2 cov=21.9%/98.4%
[R3] state=follower leader=5 term=2 cov=21.9%/98.4%
[R3] state=follower leader=5 term=2 cov=21.9%/98.4%
[R3] state=follower leader=5 term=2 cov=21.9%/98.4%
[R3] state=follower leader=5 term=2 cov=21.9%/98.4%
[R3] state=follower leader=5 term=2 cov=21.9%/98.4%
[R3] state=follower leader=5 term=2 cov=21.9%/98.4%
[R3] state=follower leader=5 term=2 cov=21.9%/98.4%
[R3] state=follower leader=5 term=2 cov=21.9%/98.4%
[R3] state=follower leader=5 term=2 cov=21.9%/98.4%
[R3] state=follower leader=5 term=2 cov=21.9%/98.4%
[R3] state=follower leader=5 term=2 cov=21.9%/98.4%
[R3] state=follower leader=5 term=2 cov=21.9%/98.4%
[R3] state=follower leader=5 term=2 cov=21.9%/98.4%
[R3] state=follower leader=5 term=2 cov=21.9%/98.4%
[R3] state=follower leader=5 term=2 cov=21.9%/98.4%
[R3] state=follower leader=5 term=2 cov=21.9%/98.4%
[R3] state=follower leader=5 term=2 cov=21.9%/98.4%
[R3] state=follower leader=5 term=2 cov=21.9%/98.4%
[R3] state=follower leader=5 term=2 cov=22.4%/99.5%
[R3] state=follower leader=5 term=2 cov=22.9%/99.5%
[R3] state=follower leader=5 term=2 cov=22.9%/99.5%
[R3] state=follower leader=5 term=2 cov=22.9%/99.5%
[R3] state=follower leader=5 term=2 cov=22.9%/99.5%
[R3] state=follower leader=5 term=2 cov=22.9%/99.5%
[R3] state=follower leader=5 term=2 cov=22.9%/99.5%
[R3] state=follower leader=5 term=2 cov=22.9%/99.5%
[R3] state=follower leader=5 term=2 cov=23.4%/99.5%
[R3] state=follower leader=5 term=2 cov=23.4%/99.5%
[R3] state=follower leader=5 term=2 cov=23.4%/99.5%
[R3] state=follower leader=5 term=2 cov=23.4%/99.5%
[R3] state=follower leader=5 term=2 cov=23.4%/99.5%
[R3] state=follower leader=5 term=2 cov=23.4%/99.5%
[R3] state=follower leader=5 term=2 cov=23.4%/99.5%
[R3] state=follower leader=5 term=2 cov=23.4%/99.5%
[R3] state=follower leader=5 term=2 cov=23.4%/99.5%
[R3] state=follower leader=5 term=2 cov=23.4%/99.5%
[R3] state=follower leader=5 term=2 cov=23.4%/99.5%
[R3] state=follower leader=5 term=2 cov=23.4%/99.5%
[R3] state=follower leader=5 term=2 cov=24.0%/100.0%
[R3] state=follower leader=5 term=2 cov=24.0%/100.0%
[R3] state=follower leader=5 term=2 cov=24.0%/100.0%
[R3] state=follower leader=5 term=2 cov=24.5%/100.0%
[R3] state=follower leader=5 term=2 cov=27.6%/100.0%
[R3] state=follower leader=5 term=2 cov=28.1%/100.0%
[R3] state=follower leader=5 term=2 cov=28.1%/100.0%
[R3] state=follower leader=5 term=2 cov=28.1%/100.0%
[R3] state=follower leader=5 term=2 cov=28.1%/100.0%
[R3] state=follower leader=5 term=2 cov=28.1%/100.0%
[R3] state=follower leader=5 term=2 cov=28.1%/100.0%
[R3] state=follower leader=5 term=2 cov=28.1%/100.0%
[R3] state=follower leader=5 term=2 cov=28.1%/100.0%
[R3] state=follower leader=5 term=2 cov=28.1%/100.0%
[R3] state=follower leader=5 term=2 cov=28.1%/100.0%
[R3] state=follower leader=5 term=2 cov=28.1%/100.0%
[R3] state=follower leader=5 term=2 cov=28.1%/100.0%
[R3] state=follower leader=5 term=2 cov=28.1%/100.0%
