[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 1 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_1_20260226_000916.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 9101
[INFO] Peer socket listening on port 9201
[INFO] Fault socket listening on port 9301
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R1] state=follower leader=None term=0 cov=0.0%/0.0%
[RAFT] Starting election, term 2
[RAFT] Became leader, term 2
[R1] state=leader leader=1 term=2 cov=0.5%/0.5%
[R1] state=leader leader=1 term=2 cov=1.0%/6.8%
[R1] state=leader leader=1 term=2 cov=2.1%/12.0%
[R1] state=leader leader=1 term=2 cov=3.1%/16.7%
[R1] state=leader leader=1 term=2 cov=3.6%/19.8%
[R1] state=leader leader=1 term=2 cov=4.7%/23.4%
[R1] state=leader leader=1 term=2 cov=5.7%/25.5%
[R1] state=leader leader=1 term=2 cov=6.2%/28.1%
[R1] state=leader leader=1 term=2 cov=7.3%/31.8%
[R1] state=leader leader=1 term=2 cov=8.3%/35.4%
[R1] state=leader leader=1 term=2 cov=8.9%/35.9%
[R1] state=leader leader=1 term=2 cov=8.9%/35.9%
[R1] state=leader leader=1 term=2 cov=8.9%/35.9%
[R1] state=leader leader=1 term=2 cov=8.9%/35.9%
[R1] state=leader leader=1 term=2 cov=8.9%/35.9%
[R1] state=leader leader=1 term=2 cov=8.9%/35.9%
[R1] state=leader leader=1 term=2 cov=8.9%/35.9%
[R1] state=leader leader=1 term=2 cov=8.9%/35.9%
[R1] state=leader leader=1 term=2 cov=8.9%/35.9%
[R1] state=leader leader=1 term=2 cov=8.9%/35.9%
[R1] state=leader leader=1 term=2 cov=8.9%/35.9%
[R1] state=leader leader=1 term=2 cov=8.9%/35.9%
[R1] state=leader leader=1 term=2 cov=8.9%/35.9%
[R1] state=leader leader=1 term=2 cov=8.9%/36.5%
[R1] state=leader leader=1 term=2 cov=9.4%/37.5%
[R1] state=leader leader=1 term=2 cov=9.4%/40.1%
[R1] state=leader leader=1 term=2 cov=9.9%/42.7%
[R1] state=leader leader=1 term=2 cov=10.4%/45.3%
[R1] state=leader leader=1 term=2 cov=11.5%/49.5%
[R1] state=leader leader=1 term=2 cov=12.0%/51.6%
[R1] state=leader leader=1 term=2 cov=12.0%/54.2%
[R1] state=leader leader=1 term=2 cov=12.5%/54.7%
[R1] state=leader leader=1 term=2 cov=13.0%/57.3%
[R1] state=leader leader=1 term=2 cov=14.1%/61.5%
[R1] state=leader leader=1 term=2 cov=15.1%/64.6%
[R1] state=leader leader=1 term=2 cov=15.6%/66.7%
[R1] state=leader leader=1 term=2 cov=16.7%/70.3%
[R1] state=leader leader=1 term=2 cov=17.7%/74.0%
[R1] state=leader leader=1 term=2 cov=18.8%/78.6%
[R1] state=leader leader=1 term=2 cov=20.3%/83.3%
[R1] state=leader leader=1 term=2 cov=21.4%/87.5%
[R1] state=leader leader=1 term=2 cov=22.4%/92.2%
[R1] state=leader leader=1 term=2 cov=23.4%/95.8%
[R1] state=leader leader=1 term=2 cov=25.0%/97.4%
[R1] state=leader leader=1 term=2 cov=25.5%/99.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
[R1] state=leader leader=1 term=2 cov=26.6%/100.0%
