[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 3 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_3_20260226_000916.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 9103
[INFO] Peer socket listening on port 9203
[INFO] Fault socket listening on port 9303
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R3] state=follower leader=None term=0 cov=0.0%/0.0%
[R3] state=follower leader=1 term=2 cov=0.5%/0.5%
[R3] state=follower leader=1 term=2 cov=1.6%/6.8%
[R3] state=follower leader=1 term=2 cov=2.6%/12.0%
[R3] state=follower leader=1 term=2 cov=3.6%/16.7%
[R3] state=follower leader=1 term=2 cov=4.2%/19.8%
[R3] state=follower leader=1 term=2 cov=4.2%/23.4%
[R3] state=follower leader=1 term=2 cov=5.2%/25.0%
[R3] state=follower leader=1 term=2 cov=6.2%/28.1%
[R3] state=follower leader=1 term=2 cov=6.8%/31.8%
[R3] state=follower leader=1 term=2 cov=7.8%/35.4%
[R3] state=follower leader=1 term=2 cov=7.8%/35.9%
[R3] state=follower leader=1 term=2 cov=7.8%/35.9%
[R3] state=follower leader=1 term=2 cov=7.8%/35.9%
[R3] state=follower leader=1 term=2 cov=7.8%/35.9%
[R3] state=follower leader=1 term=2 cov=7.8%/35.9%
[R3] state=follower leader=1 term=2 cov=7.8%/35.9%
[R3] state=follower leader=1 term=2 cov=7.8%/35.9%
[R3] state=follower leader=1 term=2 cov=7.8%/35.9%
[R3] state=follower leader=1 term=2 cov=7.8%/35.9%
[R3] state=follower leader=1 term=2 cov=7.8%/35.9%
[R3] state=follower leader=1 term=2 cov=7.8%/35.9%
[R3] state=follower leader=1 term=2 cov=7.8%/35.9%
[R3] state=follower leader=1 term=2 cov=7.8%/35.9%
[R3] state=follower leader=1 term=2 cov=8.3%/36.5%
[R3] state=follower leader=1 term=2 cov=8.9%/37.5%
[R3] state=follower leader=1 term=2 cov=9.4%/40.1%
[R3] state=follower leader=1 term=2 cov=9.9%/42.7%
[R3] state=follower leader=1 term=2 cov=10.4%/45.3%
[R3] state=follower leader=1 term=2 cov=11.5%/49.5%
[R3] state=follower leader=1 term=2 cov=12.0%/52.1%
[R3] state=follower leader=1 term=2 cov=12.5%/54.2%
[R3] state=follower leader=1 term=2 cov=12.5%/54.7%
[R3] state=follower leader=1 term=2 cov=13.0%/57.3%
[R3] state=follower leader=1 term=2 cov=14.1%/61.5%
[R3] state=follower leader=1 term=2 cov=14.1%/64.6%
[R3] state=follower leader=1 term=2 cov=14.6%/66.7%
[R3] state=follower leader=1 term=2 cov=15.1%/70.3%
[R3] state=follower leader=1 term=2 cov=16.7%/74.5%
[R3] state=follower leader=1 term=2 cov=17.2%/78.6%
[R3] state=follower leader=1 term=2 cov=17.7%/83.3%
[R3] state=follower leader=1 term=2 cov=18.8%/87.5%
[R3] state=follower leader=1 term=2 cov=19.8%/92.2%
[R3] state=follower leader=1 term=2 cov=20.8%/95.8%
[R3] state=follower leader=1 term=2 cov=21.9%/97.4%
[R3] state=follower leader=1 term=2 cov=22.4%/99.0%
[R3] state=follower leader=1 term=2 cov=23.4%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
[R3] state=follower leader=1 term=2 cov=24.5%/100.0%
