[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 2 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_2_20260226_203636.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 26102
[INFO] Peer socket listening on port 26202
[INFO] Fault socket listening on port 26302
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R2] state=follower leader=None term=0 cov=0.0%/0.0%
[R2] state=follower leader=1 term=1 cov=0.5%/0.5%
[R2] state=follower leader=1 term=1 cov=2.6%/13.0%
[R2] state=follower leader=1 term=1 cov=5.7%/24.5%
[R2] state=follower leader=1 term=1 cov=8.3%/33.9%
[R2] state=follower leader=1 term=1 cov=9.9%/40.1%
[R2] state=follower leader=1 term=1 cov=11.5%/46.4%
[R2] state=follower leader=1 term=1 cov=13.0%/47.4%
[R2] state=follower leader=1 term=1 cov=14.6%/50.5%
[R2] state=follower leader=1 term=1 cov=15.6%/51.6%
[R2] state=follower leader=1 term=1 cov=16.7%/54.2%
[R2] state=follower leader=1 term=1 cov=18.2%/57.3%
[R2] state=follower leader=1 term=1 cov=20.3%/61.5%
[R2] state=follower leader=1 term=1 cov=21.9%/64.6%
[R2] state=follower leader=1 term=1 cov=23.4%/67.7%
[R2] state=follower leader=1 term=1 cov=24.5%/69.8%
[R2] state=follower leader=1 term=1 cov=24.5%/69.8%
[R2] state=follower leader=1 term=1 cov=24.5%/69.8%
[R2] state=follower leader=1 term=1 cov=24.5%/69.8%
[R2] state=follower leader=1 term=1 cov=24.5%/69.8%
[R2] state=follower leader=1 term=1 cov=24.5%/69.8%
[R2] state=follower leader=1 term=1 cov=24.5%/69.8%
[R2] state=follower leader=1 term=1 cov=24.5%/69.8%
[R2] state=follower leader=1 term=1 cov=24.5%/69.8%
[R2] state=follower leader=1 term=1 cov=24.5%/69.8%
[R2] state=follower leader=1 term=1 cov=24.5%/69.8%
[R2] state=follower leader=1 term=1 cov=24.5%/69.8%
[R2] state=follower leader=1 term=1 cov=24.5%/69.8%
[R2] state=follower leader=1 term=1 cov=25.5%/71.9%
[R2] state=follower leader=1 term=1 cov=25.5%/71.9%
[R2] state=follower leader=1 term=1 cov=25.5%/71.9%
[R2] state=follower leader=1 term=1 cov=25.5%/71.9%
[R2] state=follower leader=1 term=1 cov=26.6%/74.0%
[R2] state=follower leader=1 term=1 cov=26.6%/74.0%
[R2] state=follower leader=1 term=1 cov=26.6%/74.0%
[R2] state=follower leader=1 term=1 cov=26.6%/74.0%
[R2] state=follower leader=1 term=1 cov=26.6%/74.0%
[R2] state=follower leader=1 term=1 cov=26.6%/74.0%
[R2] state=follower leader=1 term=1 cov=26.6%/74.0%
[R2] state=follower leader=1 term=1 cov=26.6%/74.0%
[R2] state=follower leader=1 term=1 cov=26.6%/74.0%
[R2] state=follower leader=1 term=1 cov=26.6%/74.0%
[R2] state=follower leader=1 term=1 cov=26.6%/74.0%
[R2] state=follower leader=1 term=1 cov=26.6%/74.0%
