[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 5 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_5_20260226_213126.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 14105
[INFO] Peer socket listening on port 14205
[INFO] Fault socket listening on port 14305
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R5] state=follower leader=None term=0 cov=0.0%/0.0%
[R5] state=follower leader=2 term=1 cov=0.5%/0.5%
[R5] state=follower leader=2 term=1 cov=3.1%/13.5%
[R5] state=follower leader=2 term=1 cov=5.7%/26.0%
[R5] state=follower leader=2 term=1 cov=8.3%/35.9%
[R5] state=follower leader=2 term=1 cov=9.9%/44.8%
[R5] state=follower leader=2 term=1 cov=9.9%/48.4%
[R5] state=follower leader=2 term=1 cov=9.9%/52.1%
[R5] state=follower leader=2 term=1 cov=9.9%/54.2%
[R5] state=follower leader=2 term=1 cov=9.9%/56.2%
[R5] state=follower leader=2 term=1 cov=9.9%/58.3%
[R5] state=follower leader=2 term=1 cov=9.9%/58.3%
[R5] state=follower leader=2 term=1 cov=9.9%/59.4%
[R5] state=follower leader=2 term=1 cov=10.9%/62.5%
[R5] state=follower leader=2 term=1 cov=12.0%/65.6%
[R5] state=follower leader=2 term=1 cov=12.5%/70.3%
[R5] state=follower leader=2 term=1 cov=12.5%/74.5%
[R5] state=follower leader=2 term=1 cov=12.5%/78.1%
[R5] state=follower leader=2 term=1 cov=14.1%/78.1%
[R5] state=follower leader=2 term=1 cov=14.1%/78.1%
[R5] state=follower leader=2 term=1 cov=14.1%/78.1%
[R5] state=follower leader=2 term=1 cov=14.1%/78.1%
[R5] state=follower leader=2 term=1 cov=14.1%/78.1%
[R5] state=follower leader=2 term=1 cov=14.1%/78.6%
[R5] state=follower leader=2 term=1 cov=14.1%/78.6%
[R5] state=follower leader=2 term=1 cov=14.1%/78.6%
[R5] state=follower leader=2 term=1 cov=14.1%/78.6%
[R5] state=follower leader=2 term=1 cov=14.1%/78.6%
[R5] state=follower leader=2 term=1 cov=14.1%/78.6%
[R5] state=follower leader=2 term=1 cov=14.1%/78.6%
[R5] state=follower leader=2 term=1 cov=14.1%/78.6%
[R5] state=follower leader=2 term=1 cov=14.1%/78.6%
[R5] state=follower leader=2 term=1 cov=14.1%/78.6%
[R5] state=follower leader=2 term=1 cov=14.1%/78.6%
[R5] state=follower leader=2 term=1 cov=14.1%/78.6%
[R5] state=follower leader=2 term=1 cov=14.1%/78.6%
[R5] state=follower leader=2 term=1 cov=14.1%/78.6%
[R5] state=follower leader=2 term=1 cov=14.1%/78.6%
[R5] state=follower leader=2 term=1 cov=14.1%/78.6%
[R5] state=follower leader=2 term=1 cov=14.1%/78.6%
[R5] state=follower leader=2 term=1 cov=14.1%/78.6%
[R5] state=follower leader=2 term=1 cov=14.1%/78.6%
