[WARN] Hardware modules not available - running in simulation mode
=== REIP Node - Robot 5 [SIM (unique ports)] ===
Trust Model: Three-tier confidence-weighted
  Personal: 1.0, ToF: 1.0, Peer: 0.3
  Suspicion threshold: 1.5, Recovery: 0.1

  Logging to: logs/robot_5_20260226_212115.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 12105
[INFO] Peer socket listening on port 12205
[INFO] Fault socket listening on port 12305
Ready!

=== Detection Bounds: T1=2 cmds, T3=8 cmds | Impeachment: T1=8 cmds, T3=32 cmds ===
Running... Press Ctrl+C to stop

[ELECTION] New leader: 5
[R5] pos=(0,0) state=leader leader=5 trust=1.00 susp=0.00 cov=0.0%/0.0%
[ELECTION] New leader: 1
[R5] pos=(658,753) state=follower leader=1 trust=1.00 susp=0.00 cov=0.5%/2.6%
[R5] pos=(840,689) state=follower leader=1 trust=1.00 susp=0.00 cov=4.2%/18.8%
[R5] pos=(811,913) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/30.2%
[R5] pos=(696,1187) state=follower leader=1 trust=1.00 susp=0.00 cov=9.4%/41.1%
[R5] pos=(831,1382) state=follower leader=1 trust=1.00 susp=0.00 cov=12.0%/48.4%
[R5] pos=(1263,1390) state=follower leader=1 trust=1.00 susp=0.00 cov=15.1%/53.1%
[R5] pos=(1496,1192) state=follower leader=1 trust=1.00 susp=0.00 cov=17.2%/59.4%
[R5] pos=(1496,1192) state=follower leader=1 trust=1.00 susp=0.00 cov=17.2%/59.4%
[R5] pos=(1496,1192) state=follower leader=1 trust=1.00 susp=0.00 cov=17.2%/59.4%
[R5] pos=(1604,1185) state=follower leader=1 trust=1.00 susp=0.00 cov=17.7%/60.4%
[R5] pos=(1813,1187) state=follower leader=1 trust=1.00 susp=0.00 cov=19.8%/66.7%
[R5] pos=(1689,816) state=follower leader=1 trust=1.00 susp=0.00 cov=22.4%/74.0%
[R5] pos=(1437,354) state=follower leader=1 trust=1.00 susp=0.00 cov=26.0%/81.8%
[R5] pos=(1158,263) state=follower leader=1 trust=1.00 susp=0.00 cov=29.2%/89.6%
[R5] pos=(1280,75) state=follower leader=1 trust=1.00 susp=0.00 cov=31.2%/94.3%
