[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 5 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_5_20260226_002151.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 12105
[INFO] Peer socket listening on port 12205
[INFO] Fault socket listening on port 12305
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R5] state=follower leader=None term=0 cov=0.0%/0.0%
[R5] state=follower leader=2 term=1 cov=0.5%/2.6%
[R5] state=follower leader=2 term=1 cov=0.5%/2.6%
[R5] state=follower leader=2 term=1 cov=0.5%/2.6%
[R5] state=follower leader=2 term=1 cov=0.5%/2.6%
[R5] state=follower leader=2 term=1 cov=0.5%/2.6%
[R5] state=follower leader=2 term=1 cov=0.5%/2.6%
[R5] state=follower leader=2 term=1 cov=0.5%/2.6%
[R5] state=follower leader=2 term=1 cov=0.5%/2.6%
[R5] state=follower leader=2 term=1 cov=0.5%/2.6%
[R5] state=follower leader=2 term=1 cov=0.5%/2.6%
[R5] state=follower leader=2 term=1 cov=0.5%/2.6%
[R5] state=follower leader=2 term=1 cov=0.5%/2.6%
[R5] state=follower leader=2 term=1 cov=0.5%/2.6%
[R5] state=follower leader=2 term=1 cov=0.5%/2.6%
[R5] state=follower leader=2 term=1 cov=0.5%/2.6%
[R5] state=follower leader=2 term=1 cov=0.5%/2.6%
[R5] state=follower leader=2 term=1 cov=0.5%/2.6%
[R5] state=follower leader=2 term=1 cov=0.5%/2.6%
[R5] state=follower leader=2 term=1 cov=0.5%/2.6%
[R5] state=follower leader=2 term=1 cov=0.5%/2.6%
[R5] state=follower leader=2 term=1 cov=0.5%/2.6%
[R5] state=follower leader=2 term=1 cov=0.5%/2.6%
[R5] state=follower leader=2 term=1 cov=0.5%/2.6%
[R5] state=follower leader=2 term=1 cov=0.5%/2.6%
[R5] state=follower leader=2 term=1 cov=0.5%/2.6%
[R5] state=follower leader=2 term=1 cov=1.0%/4.7%
[R5] state=follower leader=2 term=1 cov=1.0%/5.2%
[R5] state=follower leader=2 term=1 cov=1.6%/7.8%
[R5] state=follower leader=2 term=1 cov=2.1%/11.5%
[R5] state=follower leader=2 term=1 cov=2.6%/14.6%
[R5] state=follower leader=2 term=1 cov=4.2%/19.8%
[R5] state=follower leader=2 term=1 cov=5.2%/25.0%
[R5] state=follower leader=2 term=1 cov=6.2%/28.6%
[R5] state=follower leader=2 term=1 cov=6.8%/31.8%
[R5] state=follower leader=2 term=1 cov=7.8%/37.0%
[R5] state=follower leader=2 term=1 cov=7.8%/37.5%
[R5] state=follower leader=2 term=1 cov=8.9%/41.1%
[R5] state=follower leader=2 term=1 cov=9.9%/44.8%
[R5] state=follower leader=2 term=1 cov=10.4%/47.4%
[R5] state=follower leader=2 term=1 cov=10.4%/49.0%
[R5] state=follower leader=2 term=1 cov=10.4%/49.0%
[R5] state=follower leader=2 term=1 cov=10.4%/49.0%
[R5] state=follower leader=2 term=1 cov=10.4%/49.0%
[R5] state=follower leader=2 term=1 cov=10.4%/49.0%
[R5] state=follower leader=2 term=1 cov=10.4%/49.0%
[R5] state=follower leader=2 term=1 cov=10.4%/49.0%
[R5] state=follower leader=2 term=1 cov=10.4%/49.0%
[R5] state=follower leader=2 term=1 cov=10.4%/49.0%
[R5] state=follower leader=2 term=1 cov=10.4%/49.0%
