[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 3 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_3_20260226_002151.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 12103
[INFO] Peer socket listening on port 12203
[INFO] Fault socket listening on port 12303
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R3] state=follower leader=None term=0 cov=0.0%/0.0%
[R3] state=follower leader=2 term=1 cov=0.5%/2.6%
[R3] state=follower leader=2 term=1 cov=0.5%/2.6%
[R3] state=follower leader=2 term=1 cov=0.5%/2.6%
[R3] state=follower leader=2 term=1 cov=0.5%/2.6%
[R3] state=follower leader=2 term=1 cov=0.5%/2.6%
[R3] state=follower leader=2 term=1 cov=0.5%/2.6%
[R3] state=follower leader=2 term=1 cov=0.5%/2.6%
[R3] state=follower leader=2 term=1 cov=0.5%/2.6%
[R3] state=follower leader=2 term=1 cov=0.5%/2.6%
[R3] state=follower leader=2 term=1 cov=0.5%/2.6%
[R3] state=follower leader=2 term=1 cov=0.5%/2.6%
[R3] state=follower leader=2 term=1 cov=0.5%/2.6%
[R3] state=follower leader=2 term=1 cov=0.5%/2.6%
[R3] state=follower leader=2 term=1 cov=0.5%/2.6%
[R3] state=follower leader=2 term=1 cov=0.5%/2.6%
[R3] state=follower leader=2 term=1 cov=0.5%/2.6%
[R3] state=follower leader=2 term=1 cov=0.5%/2.6%
[R3] state=follower leader=2 term=1 cov=0.5%/2.6%
[R3] state=follower leader=2 term=1 cov=0.5%/2.6%
[R3] state=follower leader=2 term=1 cov=0.5%/2.6%
[R3] state=follower leader=2 term=1 cov=0.5%/2.6%
[R3] state=follower leader=2 term=1 cov=0.5%/2.6%
[R3] state=follower leader=2 term=1 cov=0.5%/2.6%
[R3] state=follower leader=2 term=1 cov=0.5%/2.6%
[R3] state=follower leader=2 term=1 cov=0.5%/2.6%
[R3] state=follower leader=2 term=1 cov=1.0%/4.7%
[R3] state=follower leader=2 term=1 cov=1.0%/5.2%
[R3] state=follower leader=2 term=1 cov=1.6%/7.8%
[R3] state=follower leader=2 term=1 cov=2.6%/10.9%
[R3] state=follower leader=2 term=1 cov=3.1%/14.6%
[R3] state=follower leader=2 term=1 cov=4.2%/19.8%
[R3] state=follower leader=2 term=1 cov=5.2%/24.5%
[R3] state=follower leader=2 term=1 cov=5.7%/28.1%
[R3] state=follower leader=2 term=1 cov=6.8%/31.8%
[R3] state=follower leader=2 term=1 cov=7.8%/36.5%
[R3] state=follower leader=2 term=1 cov=7.8%/37.5%
[R3] state=follower leader=2 term=1 cov=8.9%/41.1%
[R3] state=follower leader=2 term=1 cov=9.4%/43.8%
[R3] state=follower leader=2 term=1 cov=9.9%/47.4%
[R3] state=follower leader=2 term=1 cov=10.4%/49.0%
[R3] state=follower leader=2 term=1 cov=10.4%/49.0%
[R3] state=follower leader=2 term=1 cov=10.4%/49.0%
[R3] state=follower leader=2 term=1 cov=10.4%/49.0%
[R3] state=follower leader=2 term=1 cov=10.4%/49.0%
[R3] state=follower leader=2 term=1 cov=10.4%/49.0%
[R3] state=follower leader=2 term=1 cov=10.4%/49.0%
[R3] state=follower leader=2 term=1 cov=10.4%/49.0%
[R3] state=follower leader=2 term=1 cov=10.4%/49.0%
[R3] state=follower leader=2 term=1 cov=10.4%/49.0%
[R3] state=follower leader=2 term=1 cov=10.4%/49.0%
[R3] state=follower leader=2 term=1 cov=10.4%/49.0%
[R3] state=follower leader=2 term=1 cov=10.4%/49.0%
[R3] state=follower leader=2 term=1 cov=10.4%/49.0%
[R3] state=follower leader=2 term=1 cov=10.4%/49.0%
[R3] state=follower leader=2 term=1 cov=10.4%/49.0%
[R3] state=follower leader=2 term=1 cov=10.4%/49.0%
[R3] state=follower leader=2 term=1 cov=10.4%/49.0%
[R3] state=follower leader=2 term=1 cov=10.4%/49.0%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
