[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 4 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_4_20260226_193929.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 8104
[INFO] Peer socket listening on port 8204
[INFO] Fault socket listening on port 8304
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R4] state=follower leader=None term=0 cov=0.0%/0.0%
[RAFT] Starting election, term 3
[RAFT] Became leader, term 3
[R4] state=leader leader=4 term=3 cov=0.5%/0.5%
[R4] state=leader leader=4 term=3 cov=3.6%/15.1%
[R4] state=leader leader=4 term=3 cov=6.8%/25.5%
[R4] state=leader leader=4 term=3 cov=8.9%/33.9%
[R4] state=leader leader=4 term=3 cov=11.5%/42.2%
[R4] state=leader leader=4 term=3 cov=12.0%/46.9%
[R4] state=leader leader=4 term=3 cov=12.0%/49.5%
[R4] state=leader leader=4 term=3 cov=12.0%/52.6%
[R4] state=leader leader=4 term=3 cov=12.0%/54.2%
[R4] state=leader leader=4 term=3 cov=12.5%/56.2%
[R4] state=leader leader=4 term=3 cov=13.0%/58.9%
[R4] state=leader leader=4 term=3 cov=13.0%/61.5%
[R4] state=leader leader=4 term=3 cov=13.0%/64.6%
[R4] state=leader leader=4 term=3 cov=14.1%/66.7%
[R4] state=leader leader=4 term=3 cov=14.1%/68.8%
[R4] state=leader leader=4 term=3 cov=14.1%/71.4%
[R4] state=leader leader=4 term=3 cov=14.1%/72.4%
[R4] state=leader leader=4 term=3 cov=14.1%/74.5%
[R4] state=leader leader=4 term=3 cov=14.1%/75.5%
[R4] state=leader leader=4 term=3 cov=14.1%/77.1%
[R4] state=leader leader=4 term=3 cov=14.1%/78.6%
[R4] state=leader leader=4 term=3 cov=14.1%/79.7%
[R4] state=leader leader=4 term=3 cov=14.1%/80.7%
[R4] state=leader leader=4 term=3 cov=14.1%/81.8%
[R4] state=leader leader=4 term=3 cov=14.1%/82.8%
[R4] state=leader leader=4 term=3 cov=14.1%/82.8%
[R4] state=leader leader=4 term=3 cov=14.1%/82.8%
[R4] state=leader leader=4 term=3 cov=14.1%/82.8%
[R4] state=leader leader=4 term=3 cov=14.1%/82.8%
[R4] state=leader leader=4 term=3 cov=14.1%/83.3%
[R4] state=leader leader=4 term=3 cov=14.1%/83.9%
[R4] state=leader leader=4 term=3 cov=14.1%/84.4%
[R4] state=leader leader=4 term=3 cov=14.1%/84.9%
[R4] state=leader leader=4 term=3 cov=14.1%/86.5%
