[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 2 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_2_20260226_193929.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 8102
[INFO] Peer socket listening on port 8202
[INFO] Fault socket listening on port 8302
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R2] state=follower leader=None term=0 cov=0.0%/0.0%
[R2] state=follower leader=4 term=3 cov=0.5%/0.5%
[R2] state=follower leader=4 term=3 cov=2.1%/15.1%
[R2] state=follower leader=4 term=3 cov=4.7%/25.5%
[R2] state=follower leader=4 term=3 cov=6.8%/33.9%
[R2] state=follower leader=4 term=3 cov=9.4%/42.2%
[R2] state=follower leader=4 term=3 cov=12.0%/46.9%
[R2] state=follower leader=4 term=3 cov=14.1%/49.5%
[R2] state=follower leader=4 term=3 cov=15.1%/52.6%
[R2] state=follower leader=4 term=3 cov=15.6%/54.2%
[R2] state=follower leader=4 term=3 cov=15.6%/56.2%
[R2] state=follower leader=4 term=3 cov=15.6%/58.3%
[R2] state=follower leader=4 term=3 cov=15.6%/61.5%
[R2] state=follower leader=4 term=3 cov=16.1%/64.6%
[R2] state=follower leader=4 term=3 cov=16.7%/66.1%
[R2] state=follower leader=4 term=3 cov=16.7%/68.8%
[R2] state=follower leader=4 term=3 cov=16.7%/71.4%
[R2] state=follower leader=4 term=3 cov=16.7%/72.4%
[R2] state=follower leader=4 term=3 cov=16.7%/74.5%
[R2] state=follower leader=4 term=3 cov=17.2%/75.5%
[R2] state=follower leader=4 term=3 cov=17.2%/77.1%
[R2] state=follower leader=4 term=3 cov=17.2%/78.6%
[R2] state=follower leader=4 term=3 cov=17.2%/79.7%
[R2] state=follower leader=4 term=3 cov=17.2%/80.7%
[R2] state=follower leader=4 term=3 cov=17.2%/81.8%
[R2] state=follower leader=4 term=3 cov=17.2%/82.8%
[R2] state=follower leader=4 term=3 cov=17.2%/82.8%
[R2] state=follower leader=4 term=3 cov=17.2%/82.8%
[R2] state=follower leader=4 term=3 cov=17.2%/82.8%
[R2] state=follower leader=4 term=3 cov=17.2%/82.8%
[R2] state=follower leader=4 term=3 cov=17.7%/83.3%
[R2] state=follower leader=4 term=3 cov=17.7%/83.9%
[R2] state=follower leader=4 term=3 cov=17.7%/84.4%
[R2] state=follower leader=4 term=3 cov=17.7%/84.9%
[R2] state=follower leader=4 term=3 cov=17.7%/86.5%
[R2] state=follower leader=4 term=3 cov=17.7%/89.1%
[R2] state=follower leader=4 term=3 cov=17.7%/90.6%
[R2] state=follower leader=4 term=3 cov=17.7%/91.7%
[R2] state=follower leader=4 term=3 cov=17.7%/92.2%
[R2] state=follower leader=4 term=3 cov=17.7%/92.7%
[R2] state=follower leader=4 term=3 cov=17.7%/92.7%
[R2] state=follower leader=4 term=3 cov=17.7%/92.7%
[R2] state=follower leader=4 term=3 cov=17.7%/92.7%
[R2] state=follower leader=4 term=3 cov=17.7%/92.7%
[R2] state=follower leader=4 term=3 cov=17.7%/92.7%
[R2] state=follower leader=4 term=3 cov=17.7%/92.7%
[R2] state=follower leader=4 term=3 cov=17.7%/92.7%
[R2] state=follower leader=4 term=3 cov=17.7%/92.7%
[R2] state=follower leader=4 term=3 cov=17.7%/92.7%
