[WARN] Hardware modules not available - running in simulation mode
=== REIP Node - Robot 5 [SIM (unique ports)] ===
Trust Model: Three-tier confidence-weighted
  Personal: 1.0, ToF: 1.0, Peer: 0.3
  Suspicion threshold: 1.5, Recovery: 0.1

  Logging to: logs/robot_5_20260226_213409.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 26105
[INFO] Peer socket listening on port 26205
[INFO] Fault socket listening on port 26305
Ready!

=== DECENTRALIZED MODE - No leader coordination ===
=== Detection Bounds: T1=2 cmds, T3=8 cmds | Impeachment: T1=8 cmds, T3=32 cmds ===
Running... Press Ctrl+C to stop

[R5] pos=(0,0) state=exploring leader=None trust=1.00 susp=0.00 cov=0.0%/0.0%
[R5] pos=(345,676) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/0.5%
[R5] pos=(185,422) state=exploring leader=None trust=1.00 susp=0.00 cov=4.2%/17.2%
[R5] pos=(368,328) state=exploring leader=None trust=1.00 susp=0.00 cov=6.8%/30.2%
[R5] pos=(826,302) state=exploring leader=None trust=1.00 susp=0.00 cov=11.5%/42.7%
[R5] pos=(828,75) state=exploring leader=None trust=1.00 susp=0.00 cov=13.0%/49.0%
[R5] pos=(821,704) state=exploring leader=None trust=1.00 susp=0.00 cov=13.5%/49.5%
[R5] pos=(1065,1359) state=exploring leader=None trust=1.00 susp=0.00 cov=18.2%/51.0%
[R5] pos=(1171,1313) state=exploring leader=None trust=1.00 susp=0.00 cov=19.3%/53.6%
[R5] pos=(1211,1425) state=exploring leader=None trust=1.00 susp=0.00 cov=21.4%/60.9%
[R5] pos=(1438,904) state=exploring leader=None trust=1.00 susp=0.00 cov=24.5%/70.3%
[R5] pos=(1564,560) state=exploring leader=None trust=1.00 susp=0.00 cov=27.1%/77.6%
[R5] pos=(1907,450) state=exploring leader=None trust=1.00 susp=0.00 cov=29.7%/86.5%
[R5] pos=(1925,819) state=exploring leader=None trust=1.00 susp=0.00 cov=31.8%/92.7%
[R5] pos=(1811,1425) state=exploring leader=None trust=1.00 susp=0.00 cov=35.4%/98.4%
[R5] pos=(1925,1321) state=exploring leader=None trust=1.00 susp=0.00 cov=36.5%/100.0%
[R5] pos=(1925,1321) state=exploring leader=None trust=1.00 susp=0.00 cov=36.5%/100.0%
[R5] pos=(1925,1321) state=exploring leader=None trust=1.00 susp=0.00 cov=36.5%/100.0%
[R5] pos=(1925,1321) state=exploring leader=None trust=1.00 susp=0.00 cov=36.5%/100.0%
[R5] pos=(1925,1321) state=exploring leader=None trust=1.00 susp=0.00 cov=36.5%/100.0%
[R5] pos=(1925,1321) state=exploring leader=None trust=1.00 susp=0.00 cov=36.5%/100.0%
[R5] pos=(1925,1321) state=exploring leader=None trust=1.00 susp=0.00 cov=36.5%/100.0%
[R5] pos=(1925,1321) state=exploring leader=None trust=1.00 susp=0.00 cov=36.5%/100.0%
[R5] pos=(1925,1321) state=exploring leader=None trust=1.00 susp=0.00 cov=36.5%/100.0%
[R5] pos=(1925,1321) state=exploring leader=None trust=1.00 susp=0.00 cov=36.5%/100.0%
[R5] pos=(1925,1321) state=exploring leader=None trust=1.00 susp=0.00 cov=36.5%/100.0%
[R5] pos=(1925,1321) state=exploring leader=None trust=1.00 susp=0.00 cov=36.5%/100.0%
[R5] pos=(1925,1321) state=exploring leader=None trust=1.00 susp=0.00 cov=36.5%/100.0%
[R5] pos=(1925,1321) state=exploring leader=None trust=1.00 susp=0.00 cov=36.5%/100.0%
[R5] pos=(1925,1321) state=exploring leader=None trust=1.00 susp=0.00 cov=36.5%/100.0%
[R5] pos=(1925,1321) state=exploring leader=None trust=1.00 susp=0.00 cov=36.5%/100.0%
[R5] pos=(1925,1321) state=exploring leader=None trust=1.00 susp=0.00 cov=36.5%/100.0%
[R5] pos=(1925,1321) state=exploring leader=None trust=1.00 susp=0.00 cov=36.5%/100.0%
