[WARN] Hardware modules not available - running in simulation mode
=== REIP Node - Robot 2 [SIM (unique ports)] ===
Trust Model: Three-tier confidence-weighted
  Personal: 1.0, ToF: 1.0, Peer: 0.3
  Suspicion threshold: 1.5, Recovery: 0.1

  Logging to: logs/robot_2_20260226_213409.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 26102
[INFO] Peer socket listening on port 26202
[INFO] Fault socket listening on port 26302
Ready!

=== DECENTRALIZED MODE - No leader coordination ===
=== Detection Bounds: T1=2 cmds, T3=8 cmds | Impeachment: T1=8 cmds, T3=32 cmds ===
Running... Press Ctrl+C to stop

[R2] pos=(0,0) state=exploring leader=None trust=1.00 susp=0.00 cov=0.0%/0.0%
[R2] pos=(162,1242) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/0.5%
[R2] pos=(219,867) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/17.2%
[R2] pos=(431,540) state=exploring leader=None trust=1.00 susp=0.00 cov=7.3%/30.2%
[R2] pos=(842,591) state=exploring leader=None trust=1.00 susp=0.00 cov=9.9%/42.7%
[R2] pos=(916,309) state=exploring leader=None trust=1.00 susp=0.00 cov=12.0%/49.0%
[R2] pos=(916,420) state=exploring leader=None trust=1.00 susp=0.00 cov=12.5%/49.5%
[R2] pos=(916,435) state=exploring leader=None trust=1.00 susp=0.00 cov=12.5%/51.0%
[R2] pos=(916,472) state=exploring leader=None trust=1.00 susp=0.00 cov=12.5%/53.1%
[R2] pos=(916,448) state=exploring leader=None trust=1.00 susp=0.00 cov=12.5%/60.9%
[R2] pos=(916,262) state=exploring leader=None trust=1.00 susp=0.00 cov=12.5%/70.3%
[R2] pos=(916,342) state=exploring leader=None trust=1.00 susp=0.00 cov=12.5%/77.1%
[R2] pos=(916,683) state=exploring leader=None trust=1.00 susp=0.00 cov=13.0%/86.5%
[R2] pos=(916,945) state=exploring leader=None trust=1.00 susp=0.00 cov=14.1%/92.7%
[R2] pos=(916,1166) state=exploring leader=None trust=1.00 susp=0.00 cov=15.1%/98.4%
