[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 2 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_2_20260226_163527.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 19102
[INFO] Peer socket listening on port 19202
[INFO] Fault socket listening on port 19302
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R2] state=follower leader=None term=0 cov=0.0%/0.0%
[RAFT] Starting election, term 1
[RAFT] Became leader, term 1
[R2] state=leader leader=2 term=1 cov=0.5%/0.5%
[R2] state=leader leader=2 term=1 cov=3.1%/12.0%
[R2] state=leader leader=2 term=1 cov=5.7%/23.4%
[R2] state=leader leader=2 term=1 cov=6.8%/33.9%
[R2] state=leader leader=2 term=1 cov=8.9%/43.2%
[R2] state=leader leader=2 term=1 cov=11.5%/54.7%
[R2] state=leader leader=2 term=1 cov=14.1%/65.1%
[R2] state=leader leader=2 term=1 cov=16.7%/74.5%
[R2] state=leader leader=2 term=1 cov=19.8%/85.4%
[R2] state=leader leader=2 term=1 cov=24.0%/92.7%
[R2] state=leader leader=2 term=1 cov=27.1%/96.4%
[R2] state=leader leader=2 term=1 cov=30.2%/97.9%
[R2] state=leader leader=2 term=1 cov=32.3%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
[R2] state=leader leader=2 term=1 cov=32.8%/100.0%
