[WARN] Hardware modules not available - running in simulation mode
=== REIP Node - Robot 1 [SIM (unique ports)] ===
Trust Model: Three-tier confidence-weighted
  Personal: 1.0, ToF: 1.0, Peer: 0.3
  Suspicion threshold: 1.5, Recovery: 0.1

  Logging to: logs/robot_1_20260226_163228.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 25101
[INFO] Peer socket listening on port 25201
[INFO] Fault socket listening on port 25301
Ready!

=== Detection Bounds: T1=2 cmds, T3=8 cmds | Impeachment: T1=8 cmds, T3=32 cmds ===
Running... Press Ctrl+C to stop

[ELECTION] New leader: 1
[R1] pos=(0,0) state=leader leader=1 trust=1.00 susp=0.00 cov=0.0%/0.0%
[R1] pos=(573,1061) state=leader leader=1 trust=1.00 susp=0.00 cov=0.5%/0.5%
[R1] pos=(525,945) state=leader leader=1 trust=1.00 susp=0.00 cov=2.1%/13.5%
[R1] pos=(438,824) state=leader leader=1 trust=1.00 susp=0.00 cov=3.6%/22.9%
[R1] pos=(438,825) state=leader leader=1 trust=1.00 susp=0.00 cov=3.6%/32.3%
[R1] pos=(438,856) state=leader leader=1 trust=1.00 susp=0.00 cov=3.6%/42.2%
[R1] pos=(438,986) state=leader leader=1 trust=1.00 susp=0.00 cov=4.2%/51.0%
[R1] pos=(290,1309) state=leader leader=1 trust=1.00 susp=0.00 cov=7.3%/60.4%
[R1] pos=(200,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=9.9%/71.4%
[R1] pos=(1029,1351) state=leader leader=1 trust=1.00 susp=0.00 cov=12.0%/76.0%
[R1] pos=(1574,1267) state=leader leader=1 trust=1.00 susp=0.00 cov=15.6%/85.9%
[R1] pos=(1925,569) state=leader leader=1 trust=1.00 susp=0.00 cov=19.3%/94.8%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/99.5%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[FAULT] Motor fault injected: spin
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
[R1] pos=(1811,175) state=leader leader=1 trust=1.00 susp=0.00 cov=20.8%/100.0%
