[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 4 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_4_20260226_191301.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 5104
[INFO] Peer socket listening on port 5204
[INFO] Fault socket listening on port 5304
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R4] state=follower leader=None term=0 cov=0.0%/0.0%
[RAFT] Starting election, term 1
[RAFT] Became leader, term 1
[R4] state=leader leader=4 term=1 cov=0.5%/0.5%
[R4] state=leader leader=4 term=1 cov=3.6%/12.0%
[R4] state=leader leader=4 term=1 cov=5.7%/22.4%
[R4] state=leader leader=4 term=1 cov=8.3%/34.4%
[R4] state=leader leader=4 term=1 cov=11.5%/45.8%
[R4] state=leader leader=4 term=1 cov=14.1%/55.7%
[R4] state=leader leader=4 term=1 cov=16.7%/65.1%
[R4] state=leader leader=4 term=1 cov=17.7%/71.9%
[R4] state=leader leader=4 term=1 cov=18.8%/76.6%
[R4] state=leader leader=4 term=1 cov=19.3%/77.6%
[R4] state=leader leader=4 term=1 cov=19.8%/80.2%
[R4] state=leader leader=4 term=1 cov=19.8%/80.2%
[R4] state=leader leader=4 term=1 cov=19.8%/80.2%
[R4] state=leader leader=4 term=1 cov=19.8%/80.2%
[R4] state=leader leader=4 term=1 cov=20.8%/83.9%
[R4] state=leader leader=4 term=1 cov=21.4%/84.9%
[R4] state=leader leader=4 term=1 cov=23.4%/89.6%
[R4] state=leader leader=4 term=1 cov=26.0%/93.2%
[R4] state=leader leader=4 term=1 cov=27.6%/94.8%
[R4] state=leader leader=4 term=1 cov=28.6%/95.8%
[R4] state=leader leader=4 term=1 cov=29.2%/97.9%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
[R4] state=leader leader=4 term=1 cov=32.3%/100.0%
