[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 5 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_5_20260226_212859.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 20105
[INFO] Peer socket listening on port 20205
[INFO] Fault socket listening on port 20305
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R5] state=follower leader=None term=0 cov=0.0%/0.0%
[R5] state=follower leader=2 term=1 cov=0.5%/0.5%
[R5] state=follower leader=2 term=1 cov=2.1%/8.9%
[R5] state=follower leader=2 term=1 cov=5.2%/22.4%
[R5] state=follower leader=2 term=1 cov=7.3%/32.3%
[R5] state=follower leader=2 term=1 cov=7.8%/37.0%
[R5] state=follower leader=2 term=1 cov=9.4%/43.8%
[R5] state=follower leader=2 term=1 cov=9.9%/46.4%
[R5] state=follower leader=2 term=1 cov=10.9%/51.6%
[R5] state=follower leader=2 term=1 cov=11.5%/55.7%
[R5] state=follower leader=2 term=1 cov=11.5%/58.9%
[R5] state=follower leader=2 term=1 cov=11.5%/60.9%
[R5] state=follower leader=2 term=1 cov=12.0%/62.0%
[R5] state=follower leader=2 term=1 cov=12.0%/62.0%
[R5] state=follower leader=2 term=1 cov=12.0%/62.0%
[R5] state=follower leader=2 term=1 cov=12.0%/62.0%
[R5] state=follower leader=2 term=1 cov=12.0%/62.0%
[R5] state=follower leader=2 term=1 cov=12.0%/62.0%
[R5] state=follower leader=2 term=1 cov=12.0%/62.0%
[R5] state=follower leader=2 term=1 cov=12.0%/62.0%
[R5] state=follower leader=2 term=1 cov=12.0%/62.0%
[R5] state=follower leader=2 term=1 cov=12.0%/62.0%
[R5] state=follower leader=2 term=1 cov=12.0%/62.0%
[R5] state=follower leader=2 term=1 cov=12.0%/62.0%
[R5] state=follower leader=2 term=1 cov=12.0%/62.0%
[R5] state=follower leader=2 term=1 cov=12.0%/62.0%
[R5] state=follower leader=2 term=1 cov=12.0%/62.0%
[R5] state=follower leader=2 term=1 cov=12.0%/62.0%
[R5] state=follower leader=2 term=1 cov=12.0%/62.0%
[R5] state=follower leader=2 term=1 cov=12.0%/62.0%
[R5] state=follower leader=2 term=1 cov=12.0%/62.0%
[R5] state=follower leader=2 term=1 cov=12.0%/62.0%
[R5] state=follower leader=2 term=1 cov=12.0%/62.0%
[R5] state=follower leader=2 term=1 cov=12.0%/62.0%
[R5] state=follower leader=2 term=1 cov=12.0%/62.0%
[R5] state=follower leader=2 term=1 cov=12.0%/62.0%
[R5] state=follower leader=2 term=1 cov=12.0%/62.0%
[R5] state=follower leader=2 term=1 cov=12.0%/62.0%
[R5] state=follower leader=2 term=1 cov=12.0%/62.0%
[R5] state=follower leader=2 term=1 cov=12.0%/62.0%
[R5] state=follower leader=2 term=1 cov=12.0%/62.5%
[R5] state=follower leader=2 term=1 cov=12.0%/64.1%
[R5] state=follower leader=2 term=1 cov=12.0%/64.6%
[R5] state=follower leader=2 term=1 cov=12.0%/66.7%
[R5] state=follower leader=2 term=1 cov=12.0%/68.8%
[R5] state=follower leader=2 term=1 cov=12.0%/70.8%
[R5] state=follower leader=2 term=1 cov=12.0%/72.9%
[R5] state=follower leader=2 term=1 cov=12.0%/74.5%
[R5] state=follower leader=2 term=1 cov=12.0%/75.0%
[R5] state=follower leader=2 term=1 cov=12.0%/76.0%
[R5] state=follower leader=2 term=1 cov=12.0%/77.1%
[R5] state=follower leader=2 term=1 cov=12.5%/78.6%
[R5] state=follower leader=2 term=1 cov=12.5%/78.6%
[R5] state=follower leader=2 term=1 cov=12.5%/78.6%
[R5] state=follower leader=2 term=1 cov=12.5%/78.6%
[R5] state=follower leader=2 term=1 cov=12.5%/78.6%
[R5] state=follower leader=2 term=1 cov=12.5%/78.6%
[R5] state=follower leader=2 term=1 cov=12.5%/78.6%
[R5] state=follower leader=2 term=1 cov=12.5%/78.6%
[R5] state=follower leader=2 term=1 cov=12.5%/78.6%
[R5] state=follower leader=2 term=1 cov=12.5%/78.6%
[R5] state=follower leader=2 term=1 cov=12.5%/78.6%
[R5] state=follower leader=2 term=1 cov=12.5%/78.6%
[R5] state=follower leader=2 term=1 cov=12.5%/78.6%
[R5] state=follower leader=2 term=1 cov=12.5%/78.6%
[R5] state=follower leader=2 term=1 cov=12.5%/78.6%
[R5] state=follower leader=2 term=1 cov=12.5%/78.6%
[R5] state=follower leader=2 term=1 cov=12.5%/78.6%
[R5] state=follower leader=2 term=1 cov=12.5%/78.6%
[R5] state=follower leader=2 term=1 cov=12.5%/78.6%
[R5] state=follower leader=2 term=1 cov=12.5%/78.6%
