[WARN] Hardware modules not available - running in simulation mode
=== REIP Node - Robot 4 [SIM (unique ports)] ===
Trust Model: Three-tier confidence-weighted
  Personal: 1.0, ToF: 1.0, Peer: 0.3
  Suspicion threshold: 1.5, Recovery: 0.1

  Logging to: logs/robot_4_20260226_000651.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 7104
[INFO] Peer socket listening on port 7204
[INFO] Fault socket listening on port 7304
Ready!

=== DECENTRALIZED MODE - No leader coordination ===
=== Detection Bounds: T1=2 cmds, T3=8 cmds | Impeachment: T1=8 cmds, T3=32 cmds ===
Running... Press Ctrl+C to stop

[R4] pos=(0,0) state=exploring leader=None trust=1.00 susp=0.00 cov=0.0%/0.0%
[R4] pos=(783,738) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/2.1%
[R4] pos=(783,738) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/2.1%
[R4] pos=(783,738) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/2.1%
[R4] pos=(761,726) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/3.6%
[R4] pos=(761,726) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/3.6%
[R4] pos=(776,678) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/4.2%
[R4] pos=(791,631) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/4.2%
[R4] pos=(791,631) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/4.2%
[R4] pos=(791,631) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/4.2%
[R4] pos=(706,570) state=exploring leader=None trust=1.00 susp=0.00 cov=1.6%/7.3%
[R4] pos=(506,563) state=exploring leader=None trust=1.00 susp=0.00 cov=2.1%/12.0%
[R4] pos=(381,563) state=exploring leader=None trust=1.00 susp=0.00 cov=2.6%/14.6%
[R4] pos=(381,563) state=exploring leader=None trust=1.00 susp=0.00 cov=2.6%/14.6%
[R4] pos=(381,563) state=exploring leader=None trust=1.00 susp=0.00 cov=2.6%/14.6%
[R4] pos=(381,563) state=exploring leader=None trust=1.00 susp=0.00 cov=2.6%/14.6%
[R4] pos=(381,563) state=exploring leader=None trust=1.00 susp=0.00 cov=2.6%/14.6%
[R4] pos=(381,563) state=exploring leader=None trust=1.00 susp=0.00 cov=2.6%/14.6%
[R4] pos=(381,563) state=exploring leader=None trust=1.00 susp=0.00 cov=2.6%/14.6%
[R4] pos=(381,563) state=exploring leader=None trust=1.00 susp=0.00 cov=2.6%/14.6%
[R4] pos=(356,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.1%/15.1%
[R4] pos=(306,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.1%/16.7%
[R4] pos=(231,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(231,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(231,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(231,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(231,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(231,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(231,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(231,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(231,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(231,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(231,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(231,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(231,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(231,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(231,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(231,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(231,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(231,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(231,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(231,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(231,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(231,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(231,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(231,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(231,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(231,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(231,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(231,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(231,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(231,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(231,563) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(183,483) state=exploring leader=None trust=1.00 susp=0.00 cov=4.2%/20.3%
[R4] pos=(183,483) state=exploring leader=None trust=1.00 susp=0.00 cov=4.2%/20.3%
[R4] pos=(159,474) state=exploring leader=None trust=1.00 susp=0.00 cov=4.2%/20.8%
[R4] pos=(168,425) state=exploring leader=None trust=1.00 susp=0.00 cov=4.2%/21.9%
[R4] pos=(186,251) state=exploring leader=None trust=1.00 susp=0.00 cov=4.7%/25.0%
[R4] pos=(254,87) state=exploring leader=None trust=1.00 susp=0.00 cov=6.2%/30.2%
[R4] pos=(440,90) state=exploring leader=None trust=1.00 susp=0.00 cov=6.8%/33.3%
[R4] pos=(540,79) state=exploring leader=None trust=1.00 susp=0.00 cov=7.3%/34.4%
[R4] pos=(540,79) state=exploring leader=None trust=1.00 susp=0.00 cov=7.3%/34.4%
[R4] pos=(540,79) state=exploring leader=None trust=1.00 susp=0.00 cov=7.3%/34.4%
