[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 5 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_5_20260226_203432.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 9105
[INFO] Peer socket listening on port 9205
[INFO] Fault socket listening on port 9305
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R5] state=follower leader=None term=0 cov=0.0%/0.0%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=0.5%/2.1%
[R5] state=follower leader=1 term=1 cov=2.6%/6.8%
[R5] state=follower leader=1 term=1 cov=3.6%/7.3%
[R5] state=follower leader=1 term=1 cov=3.6%/8.3%
[R5] state=follower leader=1 term=1 cov=3.6%/8.3%
[R5] state=follower leader=1 term=1 cov=3.6%/8.3%
[R5] state=follower leader=1 term=1 cov=3.6%/8.3%
[R5] state=follower leader=1 term=1 cov=3.6%/8.3%
[R5] state=follower leader=1 term=1 cov=3.6%/8.3%
[R5] state=follower leader=1 term=1 cov=3.6%/8.3%
[R5] state=follower leader=1 term=1 cov=3.6%/8.3%
[R5] state=follower leader=1 term=1 cov=3.6%/8.3%
[R5] state=follower leader=1 term=1 cov=3.6%/8.3%
[R5] state=follower leader=1 term=1 cov=3.6%/8.3%
[R5] state=follower leader=1 term=1 cov=3.6%/8.3%
[R5] state=follower leader=1 term=1 cov=3.6%/8.3%
[R5] state=follower leader=1 term=1 cov=3.6%/8.3%
[R5] state=follower leader=1 term=1 cov=3.6%/8.3%
[R5] state=follower leader=1 term=1 cov=3.6%/8.3%
[R5] state=follower leader=1 term=1 cov=3.6%/8.3%
[R5] state=follower leader=1 term=1 cov=3.6%/8.3%
[R5] state=follower leader=1 term=1 cov=3.6%/8.3%
[R5] state=follower leader=1 term=1 cov=3.6%/8.3%
[R5] state=follower leader=1 term=1 cov=3.6%/8.3%
[R5] state=follower leader=1 term=1 cov=3.6%/8.3%
[R5] state=follower leader=1 term=1 cov=3.6%/8.3%
[R5] state=follower leader=1 term=1 cov=3.6%/8.3%
[R5] state=follower leader=1 term=1 cov=3.6%/8.3%
[R5] state=follower leader=1 term=1 cov=3.6%/8.3%
