[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 4 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_4_20260226_175905.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 10104
[INFO] Peer socket listening on port 10204
[INFO] Fault socket listening on port 10304
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R4] state=follower leader=None term=0 cov=0.0%/0.0%
[RAFT] Starting election, term 1
[RAFT] Became leader, term 1
[R4] state=leader leader=4 term=1 cov=0.5%/2.1%
[R4] state=leader leader=4 term=1 cov=3.1%/12.5%
[R4] state=leader leader=4 term=1 cov=5.7%/22.9%
[R4] state=leader leader=4 term=1 cov=8.3%/33.3%
[R4] state=leader leader=4 term=1 cov=11.5%/42.7%
[R4] state=leader leader=4 term=1 cov=14.6%/51.6%
[R4] state=leader leader=4 term=1 cov=16.1%/56.2%
[R4] state=leader leader=4 term=1 cov=16.1%/56.2%
[R4] state=leader leader=4 term=1 cov=16.1%/56.2%
[R4] state=leader leader=4 term=1 cov=16.1%/56.2%
[R4] state=leader leader=4 term=1 cov=16.1%/56.2%
[R4] state=leader leader=4 term=1 cov=16.1%/56.2%
[R4] state=leader leader=4 term=1 cov=16.1%/56.2%
[R4] state=leader leader=4 term=1 cov=16.1%/56.2%
[R4] state=leader leader=4 term=1 cov=16.1%/56.2%
[R4] state=leader leader=4 term=1 cov=16.1%/56.2%
[R4] state=leader leader=4 term=1 cov=16.7%/58.3%
[R4] state=leader leader=4 term=1 cov=17.7%/60.9%
[R4] state=leader leader=4 term=1 cov=18.2%/63.5%
[R4] state=leader leader=4 term=1 cov=18.8%/66.1%
[R4] state=leader leader=4 term=1 cov=18.8%/66.1%
[R4] state=leader leader=4 term=1 cov=18.8%/66.1%
[R4] state=leader leader=4 term=1 cov=18.8%/66.1%
[R4] state=leader leader=4 term=1 cov=18.8%/66.1%
[R4] state=leader leader=4 term=1 cov=19.8%/69.8%
[R4] state=leader leader=4 term=1 cov=20.8%/74.0%
[R4] state=leader leader=4 term=1 cov=21.9%/78.6%
[R4] state=leader leader=4 term=1 cov=21.9%/78.6%
[R4] state=leader leader=4 term=1 cov=21.9%/78.6%
[R4] state=leader leader=4 term=1 cov=21.9%/78.6%
[R4] state=leader leader=4 term=1 cov=21.9%/78.6%
[R4] state=leader leader=4 term=1 cov=21.9%/78.6%
[R4] state=leader leader=4 term=1 cov=21.9%/78.6%
[R4] state=leader leader=4 term=1 cov=22.4%/79.7%
[R4] state=leader leader=4 term=1 cov=22.4%/79.7%
[R4] state=leader leader=4 term=1 cov=24.5%/84.4%
[R4] state=leader leader=4 term=1 cov=26.0%/89.1%
[R4] state=leader leader=4 term=1 cov=28.1%/93.8%
[R4] state=leader leader=4 term=1 cov=31.2%/99.0%
[R4] state=leader leader=4 term=1 cov=32.8%/99.5%
[R4] state=leader leader=4 term=1 cov=33.3%/99.5%
[R4] state=leader leader=4 term=1 cov=33.3%/99.5%
[R4] state=leader leader=4 term=1 cov=33.3%/99.5%
[R4] state=leader leader=4 term=1 cov=33.3%/99.5%
[R4] state=leader leader=4 term=1 cov=33.3%/99.5%
[R4] state=leader leader=4 term=1 cov=33.3%/99.5%
[R4] state=leader leader=4 term=1 cov=33.3%/99.5%
[R4] state=leader leader=4 term=1 cov=33.3%/99.5%
[R4] state=leader leader=4 term=1 cov=33.3%/99.5%
[R4] state=leader leader=4 term=1 cov=33.3%/99.5%
[R4] state=leader leader=4 term=1 cov=33.3%/99.5%
[R4] state=leader leader=4 term=1 cov=33.3%/99.5%
[R4] state=leader leader=4 term=1 cov=33.3%/99.5%
[R4] state=leader leader=4 term=1 cov=33.3%/99.5%
[R4] state=leader leader=4 term=1 cov=33.3%/99.5%
[R4] state=leader leader=4 term=1 cov=33.3%/99.5%
[R4] state=leader leader=4 term=1 cov=33.3%/99.5%
[R4] state=leader leader=4 term=1 cov=33.3%/99.5%
[R4] state=leader leader=4 term=1 cov=33.3%/99.5%
[R4] state=leader leader=4 term=1 cov=33.3%/99.5%
[R4] state=leader leader=4 term=1 cov=33.3%/99.5%
[R4] state=leader leader=4 term=1 cov=33.3%/99.5%
[R4] state=leader leader=4 term=1 cov=33.3%/99.5%
[R4] state=leader leader=4 term=1 cov=33.3%/99.5%
[R4] state=leader leader=4 term=1 cov=33.3%/99.5%
[R4] state=leader leader=4 term=1 cov=33.3%/99.5%
[R4] state=leader leader=4 term=1 cov=33.3%/99.5%
[R4] state=leader leader=4 term=1 cov=33.3%/99.5%
[R4] state=leader leader=4 term=1 cov=33.3%/99.5%
[R4] state=leader leader=4 term=1 cov=33.3%/99.5%
