[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 5 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_5_20260226_175905.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 10105
[INFO] Peer socket listening on port 10205
[INFO] Fault socket listening on port 10305
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R5] state=follower leader=None term=0 cov=0.0%/0.0%
[R5] state=follower leader=4 term=1 cov=0.5%/2.6%
[R5] state=follower leader=4 term=1 cov=3.1%/12.5%
[R5] state=follower leader=4 term=1 cov=6.2%/23.4%
[R5] state=follower leader=4 term=1 cov=9.4%/33.3%
[R5] state=follower leader=4 term=1 cov=11.5%/42.7%
[R5] state=follower leader=4 term=1 cov=13.0%/52.1%
[R5] state=follower leader=4 term=1 cov=14.1%/56.2%
[R5] state=follower leader=4 term=1 cov=14.1%/56.2%
[R5] state=follower leader=4 term=1 cov=14.1%/56.2%
[R5] state=follower leader=4 term=1 cov=14.1%/56.2%
[R5] state=follower leader=4 term=1 cov=14.1%/56.2%
[R5] state=follower leader=4 term=1 cov=14.1%/56.2%
[R5] state=follower leader=4 term=1 cov=14.1%/56.2%
[R5] state=follower leader=4 term=1 cov=14.1%/56.2%
[R5] state=follower leader=4 term=1 cov=14.1%/56.2%
[R5] state=follower leader=4 term=1 cov=14.1%/56.2%
[R5] state=follower leader=4 term=1 cov=14.6%/58.3%
[R5] state=follower leader=4 term=1 cov=15.1%/60.9%
[R5] state=follower leader=4 term=1 cov=15.6%/63.5%
[R5] state=follower leader=4 term=1 cov=16.1%/66.1%
[R5] state=follower leader=4 term=1 cov=16.1%/66.1%
[R5] state=follower leader=4 term=1 cov=16.1%/66.1%
[R5] state=follower leader=4 term=1 cov=16.1%/66.1%
[R5] state=follower leader=4 term=1 cov=16.1%/66.1%
[R5] state=follower leader=4 term=1 cov=17.2%/69.8%
[R5] state=follower leader=4 term=1 cov=18.2%/74.0%
[R5] state=follower leader=4 term=1 cov=19.3%/78.6%
[R5] state=follower leader=4 term=1 cov=19.3%/78.6%
[R5] state=follower leader=4 term=1 cov=19.3%/78.6%
[R5] state=follower leader=4 term=1 cov=19.3%/78.6%
[R5] state=follower leader=4 term=1 cov=19.3%/78.6%
[R5] state=follower leader=4 term=1 cov=19.3%/78.6%
[R5] state=follower leader=4 term=1 cov=19.3%/78.6%
[R5] state=follower leader=4 term=1 cov=19.8%/79.7%
[R5] state=follower leader=4 term=1 cov=19.8%/79.7%
[R5] state=follower leader=4 term=1 cov=21.4%/84.4%
[R5] state=follower leader=4 term=1 cov=22.9%/89.1%
[R5] state=follower leader=4 term=1 cov=24.0%/93.8%
[R5] state=follower leader=4 term=1 cov=26.6%/99.0%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
[R5] state=follower leader=4 term=1 cov=27.6%/99.5%
