[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 4 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_4_20260227_180214.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 5104
[INFO] Peer socket listening on port 5204
[INFO] Fault socket listening on port 5304
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R4] state=follower leader=None term=0 cov=0.0%/0.0%
[R4] state=follower leader=1 term=1 cov=0.5%/2.6%
[R4] state=follower leader=1 term=1 cov=0.5%/2.6%
[R4] state=follower leader=1 term=1 cov=0.5%/2.6%
[R4] state=follower leader=1 term=1 cov=1.6%/6.2%
[R4] state=follower leader=1 term=1 cov=3.1%/13.0%
[R4] state=follower leader=1 term=1 cov=5.7%/23.4%
[R4] state=follower leader=1 term=1 cov=6.8%/29.2%
[R4] state=follower leader=1 term=1 cov=7.8%/31.8%
[R4] state=follower leader=1 term=1 cov=8.3%/34.4%
[R4] state=follower leader=1 term=1 cov=9.4%/38.5%
[R4] state=follower leader=1 term=1 cov=10.9%/41.7%
[R4] state=follower leader=1 term=1 cov=12.0%/44.8%
[R4] state=follower leader=1 term=1 cov=13.5%/48.4%
[R4] state=follower leader=1 term=1 cov=13.5%/51.0%
[R4] state=follower leader=1 term=1 cov=14.6%/52.6%
[R4] state=follower leader=1 term=1 cov=17.7%/54.2%
[R4] state=follower leader=1 term=1 cov=18.8%/55.2%
[R4] state=follower leader=1 term=1 cov=18.8%/55.2%
[R4] state=follower leader=1 term=1 cov=18.8%/55.2%
[R4] state=follower leader=1 term=1 cov=18.8%/55.2%
[R4] state=follower leader=1 term=1 cov=18.8%/55.2%
[R4] state=follower leader=1 term=1 cov=18.8%/55.2%
[R4] state=follower leader=1 term=1 cov=18.8%/55.2%
[R4] state=follower leader=1 term=1 cov=18.8%/55.2%
[R4] state=follower leader=1 term=1 cov=18.8%/55.2%
[R4] state=follower leader=1 term=1 cov=18.8%/55.2%
[R4] state=follower leader=1 term=1 cov=18.8%/55.2%
[R4] state=follower leader=1 term=1 cov=18.8%/55.2%
[R4] state=follower leader=1 term=1 cov=18.8%/55.2%
[R4] state=follower leader=1 term=1 cov=18.8%/55.2%
[R4] state=follower leader=1 term=1 cov=18.8%/55.2%
[R4] state=follower leader=1 term=1 cov=18.8%/55.2%
[R4] state=follower leader=1 term=1 cov=19.8%/57.3%
[R4] state=follower leader=1 term=1 cov=19.8%/57.3%
[R4] state=follower leader=1 term=1 cov=19.8%/57.3%
[R4] state=follower leader=1 term=1 cov=19.8%/57.3%
[R4] state=follower leader=1 term=1 cov=19.8%/57.3%
[R4] state=follower leader=1 term=1 cov=19.8%/57.3%
[R4] state=follower leader=1 term=1 cov=19.8%/57.3%
[R4] state=follower leader=1 term=1 cov=19.8%/57.3%
[R4] state=follower leader=1 term=1 cov=19.8%/57.3%
[R4] state=follower leader=1 term=1 cov=19.8%/57.3%
[R4] state=follower leader=1 term=1 cov=19.8%/57.3%
[R4] state=follower leader=1 term=1 cov=20.3%/58.3%
[R4] state=follower leader=1 term=1 cov=20.3%/58.3%
[R4] state=follower leader=1 term=1 cov=20.3%/58.3%
[R4] state=follower leader=1 term=1 cov=20.3%/58.3%
[R4] state=follower leader=1 term=1 cov=20.3%/58.3%
[R4] state=follower leader=1 term=1 cov=20.3%/58.3%
[R4] state=follower leader=1 term=1 cov=20.3%/58.3%
[R4] state=follower leader=1 term=1 cov=20.3%/58.3%
[R4] state=follower leader=1 term=1 cov=20.3%/58.3%
[R4] state=follower leader=1 term=1 cov=20.3%/58.3%
[R4] state=follower leader=1 term=1 cov=20.3%/58.3%
[R4] state=follower leader=1 term=1 cov=20.3%/58.3%
[R4] state=follower leader=1 term=1 cov=20.3%/58.3%
[R4] state=follower leader=1 term=1 cov=20.8%/59.4%
[R4] state=follower leader=1 term=1 cov=21.9%/61.5%
[R4] state=follower leader=1 term=1 cov=21.9%/61.5%
[R4] state=follower leader=1 term=1 cov=21.9%/61.5%
[R4] state=follower leader=1 term=1 cov=21.9%/61.5%
[R4] state=follower leader=1 term=1 cov=21.9%/61.5%
[R4] state=follower leader=1 term=1 cov=21.9%/61.5%
[R4] state=follower leader=1 term=1 cov=21.9%/61.5%
[R4] state=follower leader=1 term=1 cov=21.9%/61.5%
[R4] state=follower leader=1 term=1 cov=21.9%/61.5%
[R4] state=follower leader=1 term=1 cov=21.9%/61.5%
[R4] state=follower leader=1 term=1 cov=21.9%/61.5%
[R4] state=follower leader=1 term=1 cov=21.9%/61.5%
[R4] state=follower leader=1 term=1 cov=21.9%/61.5%
[R4] state=follower leader=1 term=1 cov=21.9%/61.5%
[R4] state=follower leader=1 term=1 cov=21.9%/61.5%
[R4] state=follower leader=1 term=1 cov=21.9%/61.5%
[R4] state=follower leader=1 term=1 cov=21.9%/61.5%
[R4] state=follower leader=1 term=1 cov=21.9%/61.5%
[R4] state=follower leader=1 term=1 cov=21.9%/61.5%
