[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 3 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_3_20260226_204113.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 21103
[INFO] Peer socket listening on port 21203
[INFO] Fault socket listening on port 21303
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R3] state=follower leader=None term=0 cov=0.0%/0.0%
[R3] state=follower leader=2 term=1 cov=0.5%/0.5%
[R3] state=follower leader=2 term=1 cov=2.6%/12.0%
[R3] state=follower leader=2 term=1 cov=4.7%/22.9%
[R3] state=follower leader=2 term=1 cov=7.3%/29.7%
[R3] state=follower leader=2 term=1 cov=9.4%/36.5%
[R3] state=follower leader=2 term=1 cov=9.9%/39.6%
[R3] state=follower leader=2 term=1 cov=9.9%/42.7%
[R3] state=follower leader=2 term=1 cov=10.4%/45.8%
[R3] state=follower leader=2 term=1 cov=10.4%/46.4%
[R3] state=follower leader=2 term=1 cov=10.9%/47.4%
[R3] state=follower leader=2 term=1 cov=10.9%/50.0%
[R3] state=follower leader=2 term=1 cov=10.9%/50.5%
[R3] state=follower leader=2 term=1 cov=11.5%/52.6%
[R3] state=follower leader=2 term=1 cov=11.5%/54.7%
[R3] state=follower leader=2 term=1 cov=11.5%/58.3%
[R3] state=follower leader=2 term=1 cov=11.5%/61.5%
[R3] state=follower leader=2 term=1 cov=11.5%/64.6%
[R3] state=follower leader=2 term=1 cov=13.0%/67.2%
[R3] state=follower leader=2 term=1 cov=14.6%/70.8%
[R3] state=follower leader=2 term=1 cov=17.2%/77.1%
[R3] state=follower leader=2 term=1 cov=19.8%/82.8%
[R3] state=follower leader=2 term=1 cov=22.4%/89.1%
[R3] state=follower leader=2 term=1 cov=25.0%/95.8%
[R3] state=follower leader=2 term=1 cov=26.0%/99.0%
[R3] state=follower leader=2 term=1 cov=26.0%/99.5%
[R3] state=follower leader=2 term=1 cov=26.0%/99.5%
[R3] state=follower leader=2 term=1 cov=26.0%/99.5%
[R3] state=follower leader=2 term=1 cov=26.0%/99.5%
[R3] state=follower leader=2 term=1 cov=26.0%/99.5%
[R3] state=follower leader=2 term=1 cov=26.0%/99.5%
[R3] state=follower leader=2 term=1 cov=26.0%/99.5%
[R3] state=follower leader=2 term=1 cov=26.0%/99.5%
[R3] state=follower leader=2 term=1 cov=26.0%/99.5%
[R3] state=follower leader=2 term=1 cov=26.0%/99.5%
[R3] state=follower leader=2 term=1 cov=26.0%/99.5%
[R3] state=follower leader=2 term=1 cov=26.0%/99.5%
[R3] state=follower leader=2 term=1 cov=26.0%/99.5%
[R3] state=follower leader=2 term=1 cov=26.0%/99.5%
[R3] state=follower leader=2 term=1 cov=26.0%/99.5%
