[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 5 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_5_20260226_211849.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 17105
[INFO] Peer socket listening on port 17205
[INFO] Fault socket listening on port 17305
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R5] state=follower leader=None term=0 cov=0.0%/0.0%
[RAFT] Starting election, term 1
[RAFT] Became leader, term 1
[R5] state=leader leader=5 term=1 cov=0.5%/0.5%
[R5] state=leader leader=5 term=1 cov=3.6%/11.5%
[R5] state=leader leader=5 term=1 cov=6.8%/21.4%
[R5] state=leader leader=5 term=1 cov=8.3%/30.7%
[R5] state=leader leader=5 term=1 cov=10.9%/38.0%
[R5] state=leader leader=5 term=1 cov=12.5%/41.1%
[R5] state=leader leader=5 term=1 cov=14.1%/46.4%
[R5] state=leader leader=5 term=1 cov=17.2%/52.1%
[R5] state=leader leader=5 term=1 cov=19.3%/55.7%
[R5] state=leader leader=5 term=1 cov=21.9%/59.9%
[R5] state=leader leader=5 term=1 cov=25.0%/67.2%
[R5] state=leader leader=5 term=1 cov=27.6%/73.4%
[R5] state=leader leader=5 term=1 cov=29.7%/74.0%
[R5] state=leader leader=5 term=1 cov=29.7%/75.0%
[R5] state=leader leader=5 term=1 cov=29.7%/77.6%
[R5] state=leader leader=5 term=1 cov=30.7%/79.2%
[R5] state=leader leader=5 term=1 cov=30.7%/81.2%
[R5] state=leader leader=5 term=1 cov=33.3%/84.4%
[R5] state=leader leader=5 term=1 cov=34.9%/88.5%
[R5] state=leader leader=5 term=1 cov=37.0%/92.2%
[R5] state=leader leader=5 term=1 cov=40.6%/94.8%
[R5] state=leader leader=5 term=1 cov=43.8%/99.0%
[R5] state=leader leader=5 term=1 cov=44.3%/99.5%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
[R5] state=leader leader=5 term=1 cov=44.8%/100.0%
