[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 5 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_5_20260226_205959.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 13105
[INFO] Peer socket listening on port 13205
[INFO] Fault socket listening on port 13305
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R5] state=follower leader=None term=0 cov=0.0%/0.0%
[R5] state=follower leader=1 term=1 cov=0.5%/0.5%
[R5] state=follower leader=1 term=1 cov=2.1%/13.0%
[R5] state=follower leader=1 term=1 cov=2.6%/21.4%
[R5] state=follower leader=1 term=1 cov=2.6%/31.2%
[R5] state=follower leader=1 term=1 cov=2.6%/38.0%
[R5] state=follower leader=1 term=1 cov=2.6%/44.3%
[R5] state=follower leader=1 term=1 cov=3.1%/48.4%
[R5] state=follower leader=1 term=1 cov=3.1%/49.5%
[R5] state=follower leader=1 term=1 cov=3.1%/52.1%
[R5] state=follower leader=1 term=1 cov=3.1%/56.2%
[R5] state=follower leader=1 term=1 cov=3.1%/60.9%
[R5] state=follower leader=1 term=1 cov=3.1%/63.0%
[R5] state=follower leader=1 term=1 cov=3.1%/66.1%
[R5] state=follower leader=1 term=1 cov=3.1%/68.2%
[R5] state=follower leader=1 term=1 cov=3.1%/70.8%
[R5] state=follower leader=1 term=1 cov=3.1%/72.9%
[R5] state=follower leader=1 term=1 cov=3.6%/75.0%
[R5] state=follower leader=1 term=1 cov=3.6%/77.6%
[R5] state=follower leader=1 term=1 cov=3.6%/79.7%
[R5] state=follower leader=1 term=1 cov=3.6%/80.7%
[R5] state=follower leader=1 term=1 cov=3.6%/82.8%
[R5] state=follower leader=1 term=1 cov=3.6%/83.9%
[R5] state=follower leader=1 term=1 cov=3.6%/86.5%
[R5] state=follower leader=1 term=1 cov=3.6%/86.5%
[R5] state=follower leader=1 term=1 cov=3.6%/88.5%
[R5] state=follower leader=1 term=1 cov=3.6%/89.6%
[R5] state=follower leader=1 term=1 cov=3.6%/89.6%
[R5] state=follower leader=1 term=1 cov=3.6%/89.6%
[R5] state=follower leader=1 term=1 cov=3.6%/89.6%
[R5] state=follower leader=1 term=1 cov=3.6%/89.6%
[R5] state=follower leader=1 term=1 cov=3.6%/89.6%
[R5] state=follower leader=1 term=1 cov=3.6%/89.6%
[R5] state=follower leader=1 term=1 cov=3.6%/89.6%
[R5] state=follower leader=1 term=1 cov=3.6%/89.6%
[R5] state=follower leader=1 term=1 cov=3.6%/89.6%
[R5] state=follower leader=1 term=1 cov=3.6%/89.6%
[R5] state=follower leader=1 term=1 cov=3.6%/89.6%
[R5] state=follower leader=1 term=1 cov=3.6%/89.6%
[R5] state=follower leader=1 term=1 cov=3.6%/89.6%
[R5] state=follower leader=1 term=1 cov=3.6%/89.6%
[R5] state=follower leader=1 term=1 cov=3.6%/89.6%
[R5] state=follower leader=1 term=1 cov=3.6%/89.6%
[R5] state=follower leader=1 term=1 cov=3.6%/89.6%
[R5] state=follower leader=1 term=1 cov=3.6%/89.6%
[R5] state=follower leader=1 term=1 cov=3.6%/89.6%
[R5] state=follower leader=1 term=1 cov=3.6%/89.6%
[R5] state=follower leader=1 term=1 cov=3.6%/89.6%
[R5] state=follower leader=1 term=1 cov=3.6%/89.6%
