[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 3 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_3_20260226_081312.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 5103
[INFO] Peer socket listening on port 5203
[INFO] Fault socket listening on port 5303
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R3] state=follower leader=None term=0 cov=0.0%/0.0%
[RAFT] Starting election, term 1
[RAFT] Became leader, term 1
[R3] state=leader leader=3 term=1 cov=0.5%/0.5%
[R3] state=leader leader=3 term=1 cov=2.6%/14.1%
[R3] state=leader leader=3 term=1 cov=5.2%/24.5%
[R3] state=leader leader=3 term=1 cov=7.8%/34.9%
[R3] state=leader leader=3 term=1 cov=8.3%/45.3%
[R3] state=leader leader=3 term=1 cov=9.9%/54.2%
[R3] state=leader leader=3 term=1 cov=13.0%/62.5%
[R3] state=leader leader=3 term=1 cov=15.1%/70.8%
[R3] state=leader leader=3 term=1 cov=17.7%/77.6%
[R3] state=leader leader=3 term=1 cov=21.4%/85.4%
[R3] state=leader leader=3 term=1 cov=24.0%/93.2%
[R3] state=leader leader=3 term=1 cov=27.1%/99.5%
[R3] state=leader leader=3 term=1 cov=29.2%/99.5%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
[R3] state=leader leader=3 term=1 cov=31.2%/100.0%
