[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(687.5, 1062.5), (1812.5, 812.5), (937.5, 1062.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(812.5, 1437.5), (312.5, 187.5), (437.5, 1312.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1437.5, 1062.5), (1062.5, 1312.5), (312.5, 1437.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(562.5, 1312.5), (1812.5, 1312.5), (1687.5, 812.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1687.5, 1187.5), (1687.5, 937.5), (1562.5, 1062.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1062.5, 1062.5), (1687.5, 1312.5), (1562.5, 1187.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(562.5, 62.5), (1562.5, 812.5), (62.5, 687.5)]...
[R1] pos=(1245,1119) state=leader leader=1 trust=1.00 susp=0.00 cov=12.5%/63.5%
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(62.5, 562.5), (1437.5, 1187.5), (1437.5, 1312.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(562.5, 812.5), (1687.5, 812.5), (187.5, 62.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1687.5, 1312.5), (437.5, 937.5), (937.5, 1187.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1187.5, 812.5), (62.5, 562.5), (1437.5, 562.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(562.5, 687.5), (1812.5, 1312.5), (187.5, 187.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1687.5, 812.5), (1062.5, 1437.5), (1687.5, 687.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(437.5, 1312.5), (187.5, 312.5), (437.5, 937.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1937.5, 937.5), (62.5, 62.5), (1062.5, 1062.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1937.5, 687.5), (1312.5, 937.5), (562.5, 687.5)]...
[R1] pos=(1165,1048) state=leader leader=1 trust=1.00 susp=0.00 cov=12.5%/67.2%
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(937.5, 937.5), (1062.5, 1312.5), (687.5, 937.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(812.5, 1437.5), (812.5, 187.5), (1312.5, 687.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(562.5, 1437.5), (62.5, 312.5), (1187.5, 687.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(437.5, 187.5), (812.5, 1062.5), (1562.5, 1187.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1437.5, 312.5), (187.5, 187.5), (187.5, 562.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(437.5, 1187.5), (1562.5, 687.5), (812.5, 937.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(937.5, 1437.5), (812.5, 1312.5), (562.5, 62.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(62.5, 312.5), (1062.5, 937.5), (562.5, 187.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(62.5, 62.5), (812.5, 1187.5), (1812.5, 1437.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(312.5, 1312.5), (1437.5, 812.5), (1812.5, 687.5)]...
[R1] pos=(1068,1051) state=leader leader=1 trust=1.00 susp=0.00 cov=13.0%/69.8%
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1812.5, 1312.5), (1062.5, 1312.5), (1562.5, 562.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1312.5, 937.5), (1937.5, 1437.5), (62.5, 187.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(687.5, 937.5), (1937.5, 1312.5), (687.5, 62.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1062.5, 1187.5), (187.5, 937.5), (62.5, 562.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1312.5, 1437.5), (1562.5, 937.5), (1437.5, 562.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1062.5, 62.5), (62.5, 562.5), (187.5, 312.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(812.5, 1187.5), (312.5, 1062.5), (312.5, 1062.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(312.5, 937.5), (812.5, 1062.5), (62.5, 562.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1062.5, 687.5), (1937.5, 1062.5), (1562.5, 312.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1312.5, 1187.5), (1687.5, 687.5), (1812.5, 1312.5)]...
[R1] pos=(1018,1062) state=leader leader=1 trust=1.00 susp=0.00 cov=13.0%/74.0%
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(312.5, 1187.5), (1687.5, 1437.5), (1312.5, 1062.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1312.5, 1187.5), (1937.5, 812.5), (437.5, 1187.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(437.5, 1312.5), (1937.5, 1187.5), (687.5, 1062.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(812.5, 62.5), (1312.5, 562.5), (437.5, 1062.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1437.5, 312.5), (562.5, 62.5), (562.5, 187.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1437.5, 937.5), (62.5, 812.5), (1812.5, 1062.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1687.5, 687.5), (187.5, 1062.5), (187.5, 437.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(687.5, 937.5), (1687.5, 1187.5), (187.5, 812.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(62.5, 812.5), (1187.5, 562.5), (562.5, 187.5)]...
[R1] pos=(1048,1005) state=leader leader=1 trust=1.00 susp=0.00 cov=13.0%/78.6%
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(312.5, 1187.5), (187.5, 562.5), (437.5, 1187.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1187.5, 1062.5), (187.5, 62.5), (62.5, 187.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(187.5, 812.5), (312.5, 1187.5), (1187.5, 812.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1062.5, 312.5), (562.5, 62.5), (312.5, 1062.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(812.5, 812.5), (1312.5, 1437.5), (1312.5, 1187.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(812.5, 562.5), (812.5, 937.5), (437.5, 1437.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1312.5, 937.5), (1437.5, 1062.5), (687.5, 187.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1812.5, 687.5), (687.5, 1312.5), (1937.5, 1437.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1312.5, 812.5), (812.5, 1062.5), (1437.5, 1062.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(62.5, 62.5), (1937.5, 1187.5), (812.5, 1312.5)]...
[R1] pos=(1001,983) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/80.7%
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1187.5, 937.5), (687.5, 1312.5), (1312.5, 1312.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(937.5, 1062.5), (62.5, 1437.5), (1687.5, 1187.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1812.5, 687.5), (312.5, 187.5), (1437.5, 1312.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1562.5, 562.5), (62.5, 687.5), (937.5, 937.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(812.5, 437.5), (187.5, 937.5), (1562.5, 562.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1062.5, 312.5), (1312.5, 937.5), (1187.5, 687.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(812.5, 687.5), (1937.5, 1187.5), (1562.5, 437.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(562.5, 187.5), (187.5, 1187.5), (562.5, 1437.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(437.5, 1437.5), (562.5, 937.5), (1562.5, 437.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(62.5, 812.5), (937.5, 687.5), (1312.5, 1062.5)]...
[R1] pos=(1036,923) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/82.3%
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1187.5, 1062.5), (62.5, 937.5), (1187.5, 437.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1562.5, 562.5), (937.5, 1437.5), (1312.5, 1187.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(312.5, 1437.5), (1437.5, 562.5), (1562.5, 1437.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(812.5, 937.5), (1812.5, 1062.5), (1562.5, 1437.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(187.5, 937.5), (562.5, 687.5), (1812.5, 937.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1062.5, 1062.5), (1437.5, 1312.5), (1187.5, 1437.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(562.5, 62.5), (1312.5, 312.5), (562.5, 1187.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(937.5, 437.5), (1562.5, 937.5), (562.5, 812.5)]...
[BAD_LEADER] Sending 5 robots to EXPLORED cells: [(1812.5, 1437.5), (687.5, 687.5), (1312.5, 812.5)]...
[ELECTION] New leader: 2
[R1] pos=(1004,911) state=follower leader=2 trust=1.00 susp=0.00 cov=14.1%/84.4%
[R1] pos=(941,842) state=follower leader=2 trust=1.00 susp=0.00 cov=14.6%/85.9%
[R1] pos=(920,827) state=follower leader=2 trust=1.00 susp=0.00 cov=14.6%/85.9%
[R1] pos=(920,827) state=follower leader=2 trust=1.00 susp=0.00 cov=14.6%/85.9%
[R1] pos=(920,827) state=follower leader=2 trust=1.00 susp=0.00 cov=14.6%/85.9%
[R1] pos=(920,827) state=follower leader=2 trust=1.00 susp=0.00 cov=14.6%/85.9%
[R1] pos=(920,827) state=follower leader=2 trust=1.00 susp=0.00 cov=14.6%/85.9%
[R1] pos=(920,827) state=follower leader=2 trust=1.00 susp=0.00 cov=14.6%/85.9%
[R1] pos=(920,827) state=follower leader=2 trust=1.00 susp=0.00 cov=14.6%/85.9%
[R1] pos=(920,827) state=follower leader=2 trust=1.00 susp=0.00 cov=14.6%/85.9%
[R1] pos=(900,812) state=follower leader=2 trust=1.00 susp=0.00 cov=14.6%/86.5%
[R1] pos=(900,812) state=follower leader=2 trust=1.00 susp=0.00 cov=14.6%/86.5%
[R1] pos=(900,812) state=follower leader=2 trust=1.00 susp=0.00 cov=14.6%/86.5%
[R1] pos=(820,753) state=follower leader=2 trust=1.00 susp=0.00 cov=15.1%/88.0%
[R1] pos=(619,604) state=follower leader=2 trust=1.00 susp=0.00 cov=17.2%/92.7%
[R1] pos=(448,590) state=follower leader=2 trust=1.00 susp=0.00 cov=17.7%/96.9%
[R1] pos=(565,656) state=follower leader=2 trust=1.00 susp=0.00 cov=18.8%/99.0%
[R1] pos=(764,642) state=follower leader=2 trust=1.00 susp=0.00 cov=18.8%/100.0%
