[WARN] Hardware modules not available - running in simulation mode
=== REIP Node - Robot 1 [SIM (unique ports)] ===
Trust Model: Three-tier confidence-weighted
  Personal: 1.0, ToF: 1.0, Peer: 0.3
  Suspicion threshold: 1.5, Recovery: 0.1

  Logging to: logs/robot_1_20260227_181504.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 7101
[INFO] Peer socket listening on port 7201
[INFO] Fault socket listening on port 7301
Ready!

=== DECENTRALIZED MODE - No leader coordination ===
=== Detection Bounds: T1=2 cmds, T3=8 cmds | Impeachment: T1=8 cmds, T3=32 cmds ===
Running... Press Ctrl+C to stop

[R1] pos=(0,0) state=exploring leader=None trust=1.00 susp=0.00 cov=0.0%/0.0%
[R1] pos=(694,954) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/0.5%
[R1] pos=(75,938) state=exploring leader=None trust=1.00 susp=0.00 cov=3.1%/11.5%
[R1] pos=(570,812) state=exploring leader=None trust=1.00 susp=0.00 cov=5.7%/19.8%
[R1] pos=(762,434) state=exploring leader=None trust=1.00 susp=0.00 cov=8.3%/26.6%
[R1] pos=(763,816) state=exploring leader=None trust=1.00 susp=0.00 cov=10.9%/31.8%
[FAULT] OSCILLATE_LEADER mode activated - will flip-flop targets
[R1] pos=(469,1063) state=exploring leader=None trust=1.00 susp=0.00 cov=13.5%/37.0%
[R1] pos=(75,1317) state=exploring leader=None trust=1.00 susp=0.00 cov=16.1%/42.7%
[R1] pos=(575,1313) state=exploring leader=None trust=1.00 susp=0.00 cov=18.8%/46.4%
[R1] pos=(918,1356) state=exploring leader=None trust=1.00 susp=0.00 cov=22.4%/50.0%
[R1] pos=(1144,1201) state=exploring leader=None trust=1.00 susp=0.00 cov=24.0%/52.6%
[R1] pos=(1188,599) state=exploring leader=None trust=1.00 susp=0.00 cov=26.6%/57.8%
[R1] pos=(1257,210) state=exploring leader=None trust=1.00 susp=0.00 cov=28.6%/62.0%
[R1] pos=(1627,84) state=exploring leader=None trust=1.00 susp=0.00 cov=31.8%/66.1%
[R1] pos=(1613,565) state=exploring leader=None trust=1.00 susp=0.00 cov=34.4%/72.4%
[R1] pos=(1500,908) state=exploring leader=None trust=1.00 susp=0.00 cov=36.5%/78.6%
[FAULT] OSCILLATE_LEADER mode activated - will flip-flop targets
[R1] pos=(1562,1257) state=exploring leader=None trust=1.00 susp=0.00 cov=38.0%/83.3%
[R1] pos=(1687,1067) state=exploring leader=None trust=1.00 susp=0.00 cov=40.6%/87.5%
[R1] pos=(1762,806) state=exploring leader=None trust=1.00 susp=0.00 cov=42.2%/92.2%
[R1] pos=(1813,172) state=exploring leader=None trust=1.00 susp=0.00 cov=44.8%/97.9%
[R1] pos=(1813,97) state=exploring leader=None trust=1.00 susp=0.00 cov=45.3%/99.0%
[R1] pos=(1813,97) state=exploring leader=None trust=1.00 susp=0.00 cov=45.3%/99.0%
[R1] pos=(1813,97) state=exploring leader=None trust=1.00 susp=0.00 cov=45.3%/99.0%
[R1] pos=(1813,97) state=exploring leader=None trust=1.00 susp=0.00 cov=45.3%/99.0%
[R1] pos=(1813,97) state=exploring leader=None trust=1.00 susp=0.00 cov=45.3%/99.0%
[R1] pos=(1813,97) state=exploring leader=None trust=1.00 susp=0.00 cov=45.3%/99.0%
[R1] pos=(1813,97) state=exploring leader=None trust=1.00 susp=0.00 cov=45.3%/99.0%
[R1] pos=(1813,97) state=exploring leader=None trust=1.00 susp=0.00 cov=45.3%/99.0%
[R1] pos=(1813,97) state=exploring leader=None trust=1.00 susp=0.00 cov=45.3%/99.0%
[R1] pos=(1813,97) state=exploring leader=None trust=1.00 susp=0.00 cov=45.3%/99.0%
[R1] pos=(1813,97) state=exploring leader=None trust=1.00 susp=0.00 cov=45.3%/99.0%
[R1] pos=(1813,97) state=exploring leader=None trust=1.00 susp=0.00 cov=45.3%/99.0%
[R1] pos=(1813,97) state=exploring leader=None trust=1.00 susp=0.00 cov=45.3%/99.0%
[R1] pos=(1813,97) state=exploring leader=None trust=1.00 susp=0.00 cov=45.3%/99.0%
[R1] pos=(1813,97) state=exploring leader=None trust=1.00 susp=0.00 cov=45.3%/99.0%
[R1] pos=(1813,97) state=exploring leader=None trust=1.00 susp=0.00 cov=45.3%/99.0%
[R1] pos=(1813,97) state=exploring leader=None trust=1.00 susp=0.00 cov=45.3%/99.0%
[R1] pos=(1813,97) state=exploring leader=None trust=1.00 susp=0.00 cov=45.3%/99.0%
[R1] pos=(1813,97) state=exploring leader=None trust=1.00 susp=0.00 cov=45.3%/99.0%
[R1] pos=(1813,97) state=exploring leader=None trust=1.00 susp=0.00 cov=45.3%/99.0%
[R1] pos=(1813,97) state=exploring leader=None trust=1.00 susp=0.00 cov=45.3%/99.0%
[R1] pos=(1813,97) state=exploring leader=None trust=1.00 susp=0.00 cov=45.3%/99.0%
[R1] pos=(1813,97) state=exploring leader=None trust=1.00 susp=0.00 cov=45.3%/99.0%
[R1] pos=(1813,97) state=exploring leader=None trust=1.00 susp=0.00 cov=45.3%/99.0%
[R1] pos=(1925,75) state=exploring leader=None trust=1.00 susp=0.00 cov=45.8%/100.0%
[R1] pos=(1925,75) state=exploring leader=None trust=1.00 susp=0.00 cov=45.8%/100.0%
[R1] pos=(1925,75) state=exploring leader=None trust=1.00 susp=0.00 cov=45.8%/100.0%
[R1] pos=(1925,75) state=exploring leader=None trust=1.00 susp=0.00 cov=45.8%/100.0%
[R1] pos=(1925,75) state=exploring leader=None trust=1.00 susp=0.00 cov=45.8%/100.0%
[R1] pos=(1925,75) state=exploring leader=None trust=1.00 susp=0.00 cov=45.8%/100.0%
[R1] pos=(1925,75) state=exploring leader=None trust=1.00 susp=0.00 cov=45.8%/100.0%
[R1] pos=(1925,75) state=exploring leader=None trust=1.00 susp=0.00 cov=45.8%/100.0%
[R1] pos=(1925,75) state=exploring leader=None trust=1.00 susp=0.00 cov=45.8%/100.0%
[R1] pos=(1925,75) state=exploring leader=None trust=1.00 susp=0.00 cov=45.8%/100.0%
[R1] pos=(1925,75) state=exploring leader=None trust=1.00 susp=0.00 cov=45.8%/100.0%
[R1] pos=(1925,75) state=exploring leader=None trust=1.00 susp=0.00 cov=45.8%/100.0%
[R1] pos=(1925,75) state=exploring leader=None trust=1.00 susp=0.00 cov=45.8%/100.0%
[R1] pos=(1925,75) state=exploring leader=None trust=1.00 susp=0.00 cov=45.8%/100.0%
[R1] pos=(1925,75) state=exploring leader=None trust=1.00 susp=0.00 cov=45.8%/100.0%
[R1] pos=(1925,75) state=exploring leader=None trust=1.00 susp=0.00 cov=45.8%/100.0%
[R1] pos=(1925,75) state=exploring leader=None trust=1.00 susp=0.00 cov=45.8%/100.0%
