[WARN] Hardware modules not available - running in simulation mode
=== REIP Node - Robot 5 [SIM (unique ports)] ===
Trust Model: Three-tier confidence-weighted
  Personal: 1.0, ToF: 1.0, Peer: 0.3
  Suspicion threshold: 1.5, Recovery: 0.1

  Logging to: logs/robot_5_20260226_213409.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 24105
[INFO] Peer socket listening on port 24205
[INFO] Fault socket listening on port 24305
Ready!

=== Detection Bounds: T1=2 cmds, T3=8 cmds | Impeachment: T1=8 cmds, T3=32 cmds ===
Running... Press Ctrl+C to stop

[ELECTION] New leader: 5
[R5] pos=(0,0) state=leader leader=5 trust=1.00 susp=0.00 cov=0.0%/0.0%
[ELECTION] New leader: 1
[R5] pos=(345,676) state=follower leader=1 trust=1.00 susp=0.00 cov=0.5%/0.5%
[R5] pos=(441,431) state=follower leader=1 trust=1.00 susp=0.00 cov=3.1%/6.8%
[R5] pos=(668,435) state=follower leader=1 trust=1.00 susp=0.00 cov=5.2%/12.5%
[R5] pos=(810,422) state=follower leader=1 trust=1.00 susp=0.00 cov=7.8%/18.8%
[R5] pos=(816,663) state=follower leader=1 trust=1.00 susp=0.00 cov=10.4%/22.9%
[R5] pos=(688,778) state=follower leader=1 trust=1.00 susp=0.00 cov=12.5%/28.6%
[R5] pos=(913,737) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/33.3%
[R5] pos=(913,777) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/39.1%
[R5] pos=(913,726) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/41.7%
[R5] pos=(913,720) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/45.8%
[R5] pos=(913,727) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/47.4%
[R5] pos=(913,772) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/47.9%
[R5] pos=(913,772) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/47.9%
[R5] pos=(913,920) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/47.9%
[R5] pos=(913,932) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/47.9%
[R5] pos=(913,932) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/47.9%
[R5] pos=(913,932) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/47.9%
[R5] pos=(913,932) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/47.9%
[R5] pos=(913,932) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/47.9%
[R5] pos=(913,932) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/47.9%
[R5] pos=(913,932) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/47.9%
[R5] pos=(913,932) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/47.9%
[R5] pos=(913,937) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/47.9%
[R5] pos=(913,937) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/47.9%
[R5] pos=(913,937) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/47.9%
[R5] pos=(913,937) state=follower leader=1 trust=1.00 susp=0.00 cov=14.1%/47.9%
[R5] pos=(912,970) state=follower leader=1 trust=1.00 susp=0.00 cov=14.6%/47.9%
[R5] pos=(912,965) state=follower leader=1 trust=1.00 susp=0.00 cov=14.6%/48.4%
[R5] pos=(912,961) state=follower leader=1 trust=1.00 susp=0.00 cov=14.6%/51.0%
[R5] pos=(912,1018) state=follower leader=1 trust=1.00 susp=0.00 cov=14.6%/51.0%
[R5] pos=(912,1018) state=follower leader=1 trust=1.00 susp=0.00 cov=14.6%/51.0%
[R5] pos=(912,1018) state=follower leader=1 trust=1.00 susp=0.00 cov=14.6%/51.0%
[R5] pos=(912,1018) state=follower leader=1 trust=1.00 susp=0.00 cov=14.6%/51.0%
