[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 4 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_4_20260226_203646.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 11104
[INFO] Peer socket listening on port 11204
[INFO] Fault socket listening on port 11304
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R4] state=follower leader=None term=0 cov=0.0%/0.0%
[R4] state=follower leader=5 term=1 cov=0.5%/2.6%
[R4] state=follower leader=5 term=1 cov=3.1%/10.9%
[R4] state=follower leader=5 term=1 cov=6.2%/20.3%
[R4] state=follower leader=5 term=1 cov=6.8%/24.5%
[R4] state=follower leader=5 term=1 cov=8.3%/33.3%
[R4] state=follower leader=5 term=1 cov=9.9%/34.9%
[R4] state=follower leader=5 term=1 cov=12.5%/37.5%
[R4] state=follower leader=5 term=1 cov=15.1%/40.1%
[R4] state=follower leader=5 term=1 cov=17.7%/42.7%
[R4] state=follower leader=5 term=1 cov=19.8%/44.8%
[R4] state=follower leader=5 term=1 cov=23.4%/48.4%
[R4] state=follower leader=5 term=1 cov=25.5%/50.5%
[R4] state=follower leader=5 term=1 cov=28.1%/54.2%
[R4] state=follower leader=5 term=1 cov=30.7%/58.9%
[R4] state=follower leader=5 term=1 cov=33.3%/63.5%
[R4] state=follower leader=5 term=1 cov=35.9%/66.1%
[R4] state=follower leader=5 term=1 cov=38.0%/68.2%
[R4] state=follower leader=5 term=1 cov=39.1%/69.3%
[R4] state=follower leader=5 term=1 cov=39.1%/69.3%
[R4] state=follower leader=5 term=1 cov=39.6%/69.8%
[R4] state=follower leader=5 term=1 cov=41.7%/71.9%
[R4] state=follower leader=5 term=1 cov=43.8%/74.0%
[R4] state=follower leader=5 term=1 cov=44.8%/75.0%
[R4] state=follower leader=5 term=1 cov=46.9%/77.1%
[R4] state=follower leader=5 term=1 cov=49.0%/79.2%
[R4] state=follower leader=5 term=1 cov=51.0%/81.2%
[R4] state=follower leader=5 term=1 cov=53.1%/83.3%
[R4] state=follower leader=5 term=1 cov=53.6%/83.9%
[R4] state=follower leader=5 term=1 cov=56.2%/86.5%
[R4] state=follower leader=5 term=1 cov=57.3%/87.5%
[R4] state=follower leader=5 term=1 cov=58.3%/88.5%
[R4] state=follower leader=5 term=1 cov=58.3%/88.5%
[R4] state=follower leader=5 term=1 cov=58.3%/88.5%
[R4] state=follower leader=5 term=1 cov=58.3%/88.5%
[R4] state=follower leader=5 term=1 cov=58.3%/88.5%
[R4] state=follower leader=5 term=1 cov=59.4%/89.6%
[R4] state=follower leader=5 term=1 cov=60.9%/91.1%
[R4] state=follower leader=5 term=1 cov=63.5%/93.8%
[R4] state=follower leader=5 term=1 cov=64.1%/94.3%
[R4] state=follower leader=5 term=1 cov=64.1%/94.3%
[R4] state=follower leader=5 term=1 cov=64.1%/94.3%
[R4] state=follower leader=5 term=1 cov=64.1%/94.3%
[R4] state=follower leader=5 term=1 cov=64.1%/94.3%
[R4] state=follower leader=5 term=1 cov=65.1%/95.3%
[R4] state=follower leader=5 term=1 cov=65.6%/95.8%
[R4] state=follower leader=5 term=1 cov=65.6%/95.8%
[R4] state=follower leader=5 term=1 cov=66.7%/96.9%
[R4] state=follower leader=5 term=1 cov=67.2%/97.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
[R4] state=follower leader=5 term=1 cov=68.2%/98.4%
