[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 5 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_5_20260226_000652.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 12105
[INFO] Peer socket listening on port 12205
[INFO] Fault socket listening on port 12305
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R5] state=follower leader=None term=0 cov=0.0%/0.0%
[R5] state=follower leader=4 term=2 cov=0.5%/2.1%
[R5] state=follower leader=4 term=2 cov=0.5%/2.1%
[R5] state=follower leader=4 term=2 cov=0.5%/2.1%
[R5] state=follower leader=4 term=2 cov=0.5%/2.1%
[R5] state=follower leader=4 term=2 cov=0.5%/2.1%
[R5] state=follower leader=4 term=2 cov=0.5%/2.1%
[R5] state=follower leader=4 term=2 cov=0.5%/2.1%
[R5] state=follower leader=4 term=2 cov=0.5%/2.1%
[R5] state=follower leader=4 term=2 cov=0.5%/2.1%
[R5] state=follower leader=4 term=2 cov=0.5%/2.1%
[R5] state=follower leader=4 term=2 cov=1.6%/5.2%
[R5] state=follower leader=4 term=2 cov=1.6%/5.2%
[R5] state=follower leader=4 term=2 cov=1.6%/5.2%
[R5] state=follower leader=4 term=2 cov=1.6%/5.2%
[R5] state=follower leader=4 term=2 cov=1.6%/5.2%
[R5] state=follower leader=4 term=2 cov=1.6%/5.2%
[R5] state=follower leader=4 term=2 cov=1.6%/5.2%
[R5] state=follower leader=4 term=2 cov=1.6%/6.2%
[R5] state=follower leader=4 term=2 cov=2.1%/9.4%
[R5] state=follower leader=4 term=2 cov=3.1%/12.0%
[R5] state=follower leader=4 term=2 cov=4.2%/16.1%
[R5] state=follower leader=4 term=2 cov=5.2%/19.8%
[R5] state=follower leader=4 term=2 cov=6.2%/23.4%
[R5] state=follower leader=4 term=2 cov=6.8%/26.6%
[R5] state=follower leader=4 term=2 cov=7.8%/31.2%
[R5] state=follower leader=4 term=2 cov=8.3%/33.3%
[R5] state=follower leader=4 term=2 cov=9.4%/37.0%
[R5] state=follower leader=4 term=2 cov=9.9%/40.1%
[R5] state=follower leader=4 term=2 cov=10.4%/42.7%
[R5] state=follower leader=4 term=2 cov=11.5%/46.9%
[R5] state=follower leader=4 term=2 cov=12.5%/51.0%
[R5] state=follower leader=4 term=2 cov=13.0%/53.6%
[R5] state=follower leader=4 term=2 cov=14.1%/57.8%
[R5] state=follower leader=4 term=2 cov=15.1%/61.5%
[R5] state=follower leader=4 term=2 cov=15.6%/64.6%
[R5] state=follower leader=4 term=2 cov=16.7%/67.7%
[R5] state=follower leader=4 term=2 cov=17.7%/71.9%
[R5] state=follower leader=4 term=2 cov=18.2%/74.5%
[R5] state=follower leader=4 term=2 cov=18.2%/76.0%
[R5] state=follower leader=4 term=2 cov=19.3%/78.6%
[R5] state=follower leader=4 term=2 cov=19.3%/78.6%
[R5] state=follower leader=4 term=2 cov=19.8%/80.2%
[R5] state=follower leader=4 term=2 cov=20.3%/82.3%
[R5] state=follower leader=4 term=2 cov=20.8%/84.4%
[R5] state=follower leader=4 term=2 cov=21.4%/85.4%
[R5] state=follower leader=4 term=2 cov=21.9%/85.9%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
[R5] state=follower leader=4 term=2 cov=21.9%/86.5%
