[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 5 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_5_20260226_205703.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 14105
[INFO] Peer socket listening on port 14205
[INFO] Fault socket listening on port 14305
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R5] state=follower leader=None term=0 cov=0.0%/0.0%
[R5] state=follower leader=2 term=1 cov=0.5%/0.5%
[R5] state=follower leader=2 term=1 cov=3.1%/12.0%
[R5] state=follower leader=2 term=1 cov=5.7%/23.4%
[R5] state=follower leader=2 term=1 cov=6.2%/29.2%
[R5] state=follower leader=2 term=1 cov=6.2%/37.0%
[R5] state=follower leader=2 term=1 cov=6.8%/42.2%
[R5] state=follower leader=2 term=1 cov=6.8%/47.4%
[R5] state=follower leader=2 term=1 cov=6.8%/47.4%
[R5] state=follower leader=2 term=1 cov=6.8%/47.4%
[R5] state=follower leader=2 term=1 cov=6.8%/47.4%
[R5] state=follower leader=2 term=1 cov=6.8%/47.4%
[R5] state=follower leader=2 term=1 cov=6.8%/47.4%
[R5] state=follower leader=2 term=1 cov=6.8%/47.4%
[R5] state=follower leader=2 term=1 cov=6.8%/47.4%
[R5] state=follower leader=2 term=1 cov=6.8%/47.4%
[R5] state=follower leader=2 term=1 cov=6.8%/47.4%
[R5] state=follower leader=2 term=1 cov=6.8%/47.4%
[R5] state=follower leader=2 term=1 cov=6.8%/47.4%
[R5] state=follower leader=2 term=1 cov=6.8%/47.4%
[R5] state=follower leader=2 term=1 cov=6.8%/47.4%
[R5] state=follower leader=2 term=1 cov=6.8%/47.4%
[R5] state=follower leader=2 term=1 cov=6.8%/47.4%
[R5] state=follower leader=2 term=1 cov=6.8%/47.4%
[R5] state=follower leader=2 term=1 cov=6.8%/47.4%
[R5] state=follower leader=2 term=1 cov=6.8%/47.4%
[R5] state=follower leader=2 term=1 cov=6.8%/47.4%
[R5] state=follower leader=2 term=1 cov=6.8%/47.4%
[R5] state=follower leader=2 term=1 cov=6.8%/47.4%
[R5] state=follower leader=2 term=1 cov=6.8%/47.4%
[R5] state=follower leader=2 term=1 cov=6.8%/47.4%
[R5] state=follower leader=2 term=1 cov=6.8%/47.4%
[R5] state=follower leader=2 term=1 cov=6.8%/47.4%
[R5] state=follower leader=2 term=1 cov=6.8%/47.4%
[R5] state=follower leader=2 term=1 cov=6.8%/47.4%
[R5] state=follower leader=2 term=1 cov=6.8%/47.4%
[R5] state=follower leader=2 term=1 cov=6.8%/47.4%
[R5] state=follower leader=2 term=1 cov=7.8%/50.5%
[R5] state=follower leader=2 term=1 cov=8.9%/52.1%
[R5] state=follower leader=2 term=1 cov=8.9%/52.1%
[R5] state=follower leader=2 term=1 cov=8.9%/52.1%
[R5] state=follower leader=2 term=1 cov=8.9%/52.1%
[R5] state=follower leader=2 term=1 cov=8.9%/52.1%
[R5] state=follower leader=2 term=1 cov=8.9%/52.1%
[R5] state=follower leader=2 term=1 cov=8.9%/52.1%
[R5] state=follower leader=2 term=1 cov=8.9%/52.1%
[R5] state=follower leader=2 term=1 cov=8.9%/52.1%
[R5] state=follower leader=2 term=1 cov=8.9%/52.1%
[R5] state=follower leader=2 term=1 cov=8.9%/52.1%
[R5] state=follower leader=2 term=1 cov=8.9%/52.1%
[R5] state=follower leader=2 term=1 cov=8.9%/52.1%
[R5] state=follower leader=2 term=1 cov=8.9%/52.1%
[R5] state=follower leader=2 term=1 cov=8.9%/52.1%
[R5] state=follower leader=2 term=1 cov=9.4%/52.1%
[R5] state=follower leader=2 term=1 cov=9.4%/54.7%
[R5] state=follower leader=2 term=1 cov=9.4%/55.2%
[R5] state=follower leader=2 term=1 cov=9.4%/55.7%
[R5] state=follower leader=2 term=1 cov=9.4%/56.2%
[R5] state=follower leader=2 term=1 cov=9.4%/56.2%
[R5] state=follower leader=2 term=1 cov=9.4%/56.2%
[R5] state=follower leader=2 term=1 cov=9.4%/56.2%
[R5] state=follower leader=2 term=1 cov=9.4%/56.2%
[R5] state=follower leader=2 term=1 cov=9.4%/56.2%
[R5] state=follower leader=2 term=1 cov=9.4%/56.2%
[R5] state=follower leader=2 term=1 cov=9.4%/56.2%
[R5] state=follower leader=2 term=1 cov=9.4%/56.2%
[R5] state=follower leader=2 term=1 cov=9.4%/56.2%
[R5] state=follower leader=2 term=1 cov=9.4%/56.2%
[R5] state=follower leader=2 term=1 cov=9.4%/56.2%
[R5] state=follower leader=2 term=1 cov=9.4%/56.2%
[R5] state=follower leader=2 term=1 cov=9.4%/56.2%
[R5] state=follower leader=2 term=1 cov=9.4%/56.2%
[R5] state=follower leader=2 term=1 cov=9.4%/56.2%
[R5] state=follower leader=2 term=1 cov=9.4%/56.2%
[R5] state=follower leader=2 term=1 cov=9.4%/56.2%
[R5] state=follower leader=2 term=1 cov=9.4%/56.2%
[R5] state=follower leader=2 term=1 cov=9.4%/56.2%
[R5] state=follower leader=2 term=1 cov=9.4%/56.2%
[R5] state=follower leader=2 term=1 cov=9.4%/56.2%
[R5] state=follower leader=2 term=1 cov=9.4%/56.2%
[R5] state=follower leader=2 term=1 cov=9.4%/56.2%
[R5] state=follower leader=2 term=1 cov=9.4%/56.2%
[R5] state=follower leader=2 term=1 cov=9.4%/56.2%
[R5] state=follower leader=2 term=1 cov=9.4%/56.2%
[R5] state=follower leader=2 term=1 cov=9.4%/56.2%
[R5] state=follower leader=2 term=1 cov=9.4%/56.2%
