[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 2 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_2_20260226_171053.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 14102
[INFO] Peer socket listening on port 14202
[INFO] Fault socket listening on port 14302
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R2] state=follower leader=None term=0 cov=0.0%/0.0%
[R2] state=follower leader=1 term=1 cov=0.5%/0.5%
[R2] state=follower leader=1 term=1 cov=2.1%/14.6%
[R2] state=follower leader=1 term=1 cov=4.2%/25.5%
[R2] state=follower leader=1 term=1 cov=6.8%/37.5%
[R2] state=follower leader=1 term=1 cov=9.9%/49.0%
[R2] state=follower leader=1 term=1 cov=12.5%/57.8%
[R2] state=follower leader=1 term=1 cov=14.6%/66.1%
[R2] state=follower leader=1 term=1 cov=16.7%/74.5%
[R2] state=follower leader=1 term=1 cov=18.8%/82.8%
[R2] state=follower leader=1 term=1 cov=20.8%/91.1%
[R2] state=follower leader=1 term=1 cov=21.9%/99.0%
[R2] state=follower leader=1 term=1 cov=24.0%/100.0%
[R2] state=follower leader=1 term=1 cov=24.0%/100.0%
[R2] state=follower leader=1 term=1 cov=24.0%/100.0%
[R2] state=follower leader=1 term=1 cov=24.0%/100.0%
[R2] state=follower leader=1 term=1 cov=24.0%/100.0%
[R2] state=follower leader=1 term=1 cov=24.5%/100.0%
[R2] state=follower leader=1 term=1 cov=26.0%/100.0%
[R2] state=follower leader=1 term=1 cov=26.0%/100.0%
[R2] state=follower leader=1 term=1 cov=26.0%/100.0%
[R2] state=follower leader=1 term=1 cov=26.0%/100.0%
[R2] state=follower leader=1 term=1 cov=26.0%/100.0%
[R2] state=follower leader=1 term=1 cov=26.0%/100.0%
[R2] state=follower leader=1 term=1 cov=26.0%/100.0%
[R2] state=follower leader=1 term=1 cov=26.0%/100.0%
[R2] state=follower leader=1 term=1 cov=26.0%/100.0%
[R2] state=follower leader=1 term=1 cov=26.0%/100.0%
[R2] state=follower leader=1 term=1 cov=26.0%/100.0%
[R2] state=follower leader=1 term=1 cov=26.0%/100.0%
[R2] state=follower leader=1 term=1 cov=26.0%/100.0%
[R2] state=follower leader=1 term=1 cov=26.0%/100.0%
[R2] state=follower leader=1 term=1 cov=26.0%/100.0%
[R2] state=follower leader=1 term=1 cov=26.0%/100.0%
[R2] state=follower leader=1 term=1 cov=26.0%/100.0%
[R2] state=follower leader=1 term=1 cov=26.0%/100.0%
[R2] state=follower leader=1 term=1 cov=26.6%/100.0%
[R2] state=follower leader=1 term=1 cov=26.6%/100.0%
[R2] state=follower leader=1 term=1 cov=26.6%/100.0%
[R2] state=follower leader=1 term=1 cov=26.6%/100.0%
[R2] state=follower leader=1 term=1 cov=26.6%/100.0%
[R2] state=follower leader=1 term=1 cov=28.6%/100.0%
[R2] state=follower leader=1 term=1 cov=29.7%/100.0%
[R2] state=follower leader=1 term=1 cov=32.3%/100.0%
[R2] state=follower leader=1 term=1 cov=33.9%/100.0%
[R2] state=follower leader=1 term=1 cov=35.9%/100.0%
[R2] state=follower leader=1 term=1 cov=35.9%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
[R2] state=follower leader=1 term=1 cov=37.0%/100.0%
