[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 2 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_2_20260226_212343.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 18102
[INFO] Peer socket listening on port 18202
[INFO] Fault socket listening on port 18302
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R2] state=follower leader=None term=0 cov=0.0%/0.0%
[R2] state=follower leader=1 term=1 cov=0.5%/0.5%
[R2] state=follower leader=1 term=1 cov=2.6%/13.0%
[R2] state=follower leader=1 term=1 cov=4.2%/22.4%
[R2] state=follower leader=1 term=1 cov=6.8%/31.8%
[R2] state=follower leader=1 term=1 cov=9.4%/39.6%
[R2] state=follower leader=1 term=1 cov=12.0%/45.3%
[R2] state=follower leader=1 term=1 cov=12.5%/50.0%
[R2] state=follower leader=1 term=1 cov=13.0%/52.6%
[R2] state=follower leader=1 term=1 cov=13.0%/55.7%
[R2] state=follower leader=1 term=1 cov=14.6%/60.4%
[R2] state=follower leader=1 term=1 cov=14.6%/65.6%
[R2] state=follower leader=1 term=1 cov=15.1%/69.8%
[R2] state=follower leader=1 term=1 cov=15.1%/75.0%
[R2] state=follower leader=1 term=1 cov=15.6%/80.7%
[R2] state=follower leader=1 term=1 cov=15.6%/88.0%
[R2] state=follower leader=1 term=1 cov=15.6%/93.2%
[R2] state=follower leader=1 term=1 cov=16.1%/96.9%
[R2] state=follower leader=1 term=1 cov=16.1%/99.0%
[R2] state=follower leader=1 term=1 cov=16.1%/100.0%
[R2] state=follower leader=1 term=1 cov=16.1%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
[R2] state=follower leader=1 term=1 cov=18.8%/100.0%
