[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 5 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_5_20260226_081557.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 7105
[INFO] Peer socket listening on port 7205
[INFO] Fault socket listening on port 7305
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R5] state=follower leader=None term=0 cov=0.0%/0.0%
[R5] state=follower leader=1 term=1 cov=0.5%/2.6%
[R5] state=follower leader=1 term=1 cov=3.6%/15.6%
[R5] state=follower leader=1 term=1 cov=6.2%/28.6%
[R5] state=follower leader=1 term=1 cov=8.3%/38.5%
[R5] state=follower leader=1 term=1 cov=9.4%/50.5%
[R5] state=follower leader=1 term=1 cov=12.0%/60.4%
[R5] state=follower leader=1 term=1 cov=13.5%/70.3%
[R5] state=follower leader=1 term=1 cov=15.6%/77.6%
[R5] state=follower leader=1 term=1 cov=17.2%/85.9%
[R5] state=follower leader=1 term=1 cov=19.8%/94.3%
[R5] state=follower leader=1 term=1 cov=22.4%/99.0%
[R5] state=follower leader=1 term=1 cov=22.4%/100.0%
[R5] state=follower leader=1 term=1 cov=22.4%/100.0%
[R5] state=follower leader=1 term=1 cov=22.4%/100.0%
[R5] state=follower leader=1 term=1 cov=22.4%/100.0%
[R5] state=follower leader=1 term=1 cov=22.4%/100.0%
[R5] state=follower leader=1 term=1 cov=22.4%/100.0%
[R5] state=follower leader=1 term=1 cov=22.4%/100.0%
[R5] state=follower leader=1 term=1 cov=22.4%/100.0%
[R5] state=follower leader=1 term=1 cov=22.4%/100.0%
[R5] state=follower leader=1 term=1 cov=22.4%/100.0%
[R5] state=follower leader=1 term=1 cov=22.4%/100.0%
[R5] state=follower leader=1 term=1 cov=22.4%/100.0%
[R5] state=follower leader=1 term=1 cov=22.4%/100.0%
[R5] state=follower leader=1 term=1 cov=22.4%/100.0%
[R5] state=follower leader=1 term=1 cov=22.4%/100.0%
[R5] state=follower leader=1 term=1 cov=22.4%/100.0%
[R5] state=follower leader=1 term=1 cov=22.4%/100.0%
[R5] state=follower leader=1 term=1 cov=22.4%/100.0%
[R5] state=follower leader=1 term=1 cov=22.4%/100.0%
[R5] state=follower leader=1 term=1 cov=22.4%/100.0%
