[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 2 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_2_20260226_175310.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 7102
[INFO] Peer socket listening on port 7202
[INFO] Fault socket listening on port 7302
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R2] state=follower leader=None term=0 cov=0.0%/0.0%
[R2] state=follower leader=1 term=1 cov=0.5%/0.5%
[R2] state=follower leader=1 term=1 cov=2.6%/14.6%
[R2] state=follower leader=1 term=1 cov=5.7%/25.5%
[R2] state=follower leader=1 term=1 cov=6.8%/34.4%
[R2] state=follower leader=1 term=1 cov=8.3%/47.4%
[R2] state=follower leader=1 term=1 cov=9.9%/56.8%
[R2] state=follower leader=1 term=1 cov=12.5%/70.3%
[R2] state=follower leader=1 term=1 cov=15.6%/81.8%
[R2] state=follower leader=1 term=1 cov=17.7%/89.6%
[R2] state=follower leader=1 term=1 cov=19.3%/93.8%
[R2] state=follower leader=1 term=1 cov=22.4%/98.4%
[R2] state=follower leader=1 term=1 cov=22.9%/99.5%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
[R2] state=follower leader=1 term=1 cov=22.9%/100.0%
