[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 3 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_3_20260225_235915.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 18103
[INFO] Peer socket listening on port 18203
[INFO] Fault socket listening on port 18303
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R3] state=follower leader=None term=0 cov=0.0%/0.0%
[RAFT] Starting election, term 1
[RAFT] Became leader, term 1
[R3] state=leader leader=3 term=1 cov=0.5%/0.5%
[R3] state=leader leader=3 term=1 cov=1.0%/6.8%
[R3] state=leader leader=3 term=1 cov=2.1%/11.5%
[R3] state=leader leader=3 term=1 cov=3.1%/17.2%
[R3] state=leader leader=3 term=1 cov=4.2%/21.9%
[R3] state=leader leader=3 term=1 cov=5.2%/25.0%
[R3] state=leader leader=3 term=1 cov=6.2%/30.2%
[R3] state=leader leader=3 term=1 cov=7.3%/33.3%
[R3] state=leader leader=3 term=1 cov=7.8%/37.5%
[R3] state=leader leader=3 term=1 cov=9.4%/40.6%
[R3] state=leader leader=3 term=1 cov=10.4%/43.2%
[R3] state=leader leader=3 term=1 cov=11.5%/46.4%
[R3] state=leader leader=3 term=1 cov=12.5%/51.6%
[R3] state=leader leader=3 term=1 cov=13.5%/55.2%
[R3] state=leader leader=3 term=1 cov=14.1%/59.4%
[R3] state=leader leader=3 term=1 cov=15.1%/64.6%
[R3] state=leader leader=3 term=1 cov=15.6%/64.6%
[R3] state=leader leader=3 term=1 cov=15.6%/64.6%
[R3] state=leader leader=3 term=1 cov=15.6%/64.6%
[R3] state=leader leader=3 term=1 cov=15.6%/66.7%
[R3] state=leader leader=3 term=1 cov=16.1%/68.8%
[R3] state=leader leader=3 term=1 cov=17.2%/71.4%
[R3] state=leader leader=3 term=1 cov=17.7%/72.9%
[R3] state=leader leader=3 term=1 cov=18.2%/74.0%
[R3] state=leader leader=3 term=1 cov=18.2%/74.0%
[R3] state=leader leader=3 term=1 cov=18.2%/74.0%
[R3] state=leader leader=3 term=1 cov=18.2%/74.0%
[R3] state=leader leader=3 term=1 cov=18.2%/74.0%
[R3] state=leader leader=3 term=1 cov=18.2%/74.0%
[R3] state=leader leader=3 term=1 cov=18.2%/74.0%
[R3] state=leader leader=3 term=1 cov=18.2%/74.0%
[R3] state=leader leader=3 term=1 cov=18.2%/74.0%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
[R3] state=leader leader=3 term=1 cov=18.2%/75.5%
