[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 4 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_4_20260225_235915.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 18104
[INFO] Peer socket listening on port 18204
[INFO] Fault socket listening on port 18304
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R4] state=follower leader=None term=0 cov=0.0%/0.0%
[R4] state=follower leader=3 term=1 cov=0.5%/0.5%
[R4] state=follower leader=3 term=1 cov=1.6%/6.8%
[R4] state=follower leader=3 term=1 cov=2.6%/12.0%
[R4] state=follower leader=3 term=1 cov=3.6%/17.2%
[R4] state=follower leader=3 term=1 cov=4.7%/21.9%
[R4] state=follower leader=3 term=1 cov=5.2%/25.0%
[R4] state=follower leader=3 term=1 cov=6.2%/30.2%
[R4] state=follower leader=3 term=1 cov=6.8%/33.3%
[R4] state=follower leader=3 term=1 cov=7.8%/37.5%
[R4] state=follower leader=3 term=1 cov=8.9%/40.6%
[R4] state=follower leader=3 term=1 cov=9.9%/43.2%
[R4] state=follower leader=3 term=1 cov=10.4%/46.4%
[R4] state=follower leader=3 term=1 cov=11.5%/51.6%
[R4] state=follower leader=3 term=1 cov=12.5%/55.7%
[R4] state=follower leader=3 term=1 cov=13.0%/59.4%
[R4] state=follower leader=3 term=1 cov=14.1%/64.6%
[R4] state=follower leader=3 term=1 cov=14.1%/64.6%
[R4] state=follower leader=3 term=1 cov=14.1%/64.6%
[R4] state=follower leader=3 term=1 cov=14.1%/64.6%
[R4] state=follower leader=3 term=1 cov=14.6%/66.7%
[R4] state=follower leader=3 term=1 cov=15.6%/68.8%
[R4] state=follower leader=3 term=1 cov=16.1%/71.4%
[R4] state=follower leader=3 term=1 cov=16.7%/72.9%
[R4] state=follower leader=3 term=1 cov=16.7%/74.0%
[R4] state=follower leader=3 term=1 cov=16.7%/74.0%
[R4] state=follower leader=3 term=1 cov=16.7%/74.0%
[R4] state=follower leader=3 term=1 cov=16.7%/74.0%
[R4] state=follower leader=3 term=1 cov=16.7%/74.0%
[R4] state=follower leader=3 term=1 cov=16.7%/74.0%
[R4] state=follower leader=3 term=1 cov=16.7%/74.0%
[R4] state=follower leader=3 term=1 cov=16.7%/74.0%
[R4] state=follower leader=3 term=1 cov=16.7%/74.0%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
[R4] state=follower leader=3 term=1 cov=17.2%/75.5%
