[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 1 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_1_20260225_235915.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 18101
[INFO] Peer socket listening on port 18201
[INFO] Fault socket listening on port 18301
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R1] state=follower leader=None term=0 cov=0.0%/0.0%
[R1] state=follower leader=3 term=1 cov=0.5%/0.5%
[R1] state=follower leader=3 term=1 cov=1.6%/7.3%
[R1] state=follower leader=3 term=1 cov=2.1%/11.5%
[R1] state=follower leader=3 term=1 cov=3.1%/17.2%
[R1] state=follower leader=3 term=1 cov=4.2%/21.9%
[R1] state=follower leader=3 term=1 cov=4.2%/25.0%
[R1] state=follower leader=3 term=1 cov=5.2%/30.2%
[R1] state=follower leader=3 term=1 cov=5.7%/33.3%
[R1] state=follower leader=3 term=1 cov=6.2%/37.5%
[R1] state=follower leader=3 term=1 cov=7.3%/40.6%
[R1] state=follower leader=3 term=1 cov=7.8%/42.7%
[R1] state=follower leader=3 term=1 cov=8.3%/46.4%
[R1] state=follower leader=3 term=1 cov=9.4%/51.6%
[R1] state=follower leader=3 term=1 cov=9.9%/54.2%
[R1] state=follower leader=3 term=1 cov=10.9%/59.4%
[FAULT] Injected: spin
[R1] state=follower leader=3 term=1 cov=12.0%/64.6%
[R1] state=follower leader=3 term=1 cov=12.0%/64.6%
[R1] state=follower leader=3 term=1 cov=12.0%/64.6%
[R1] state=follower leader=3 term=1 cov=12.0%/64.6%
[R1] state=follower leader=3 term=1 cov=12.5%/66.7%
[R1] state=follower leader=3 term=1 cov=12.5%/68.8%
[R1] state=follower leader=3 term=1 cov=12.5%/71.4%
[R1] state=follower leader=3 term=1 cov=12.5%/72.9%
[R1] state=follower leader=3 term=1 cov=12.5%/74.0%
[R1] state=follower leader=3 term=1 cov=12.5%/74.0%
[R1] state=follower leader=3 term=1 cov=12.5%/74.0%
[R1] state=follower leader=3 term=1 cov=12.5%/74.0%
[R1] state=follower leader=3 term=1 cov=12.5%/74.0%
[R1] state=follower leader=3 term=1 cov=12.5%/74.0%
[R1] state=follower leader=3 term=1 cov=12.5%/74.0%
[R1] state=follower leader=3 term=1 cov=12.5%/74.0%
[R1] state=follower leader=3 term=1 cov=12.5%/74.0%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
[R1] state=follower leader=3 term=1 cov=12.5%/75.5%
