[WARN] Hardware modules not available - running in simulation mode
=== REIP Node - Robot 2 [SIM (unique ports)] ===
Trust Model: Three-tier confidence-weighted
  Personal: 1.0, ToF: 1.0, Peer: 0.3
  Suspicion threshold: 1.5, Recovery: 0.1

  Logging to: logs/robot_2_20260226_194352.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 9102
[INFO] Peer socket listening on port 9202
[INFO] Fault socket listening on port 9302
Ready!

=== Detection Bounds: T1=2 cmds, T3=8 cmds | Impeachment: T1=8 cmds, T3=32 cmds ===
Running... Press Ctrl+C to stop

[ELECTION] New leader: 2
[R2] pos=(0,0) state=leader leader=2 trust=1.00 susp=0.00 cov=0.0%/0.0%
[ELECTION] New leader: 1
[R2] pos=(633,998) state=follower leader=1 trust=1.00 susp=0.00 cov=0.5%/0.5%
[R2] pos=(425,680) state=follower leader=1 trust=1.00 susp=0.00 cov=3.1%/15.1%
[R2] pos=(188,573) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/26.6%
[R2] pos=(712,764) state=follower leader=1 trust=1.00 susp=0.00 cov=9.4%/33.3%
[R2] pos=(704,1186) state=follower leader=1 trust=1.00 susp=0.00 cov=12.0%/41.7%
[R2] pos=(893,1063) state=follower leader=1 trust=1.00 susp=0.00 cov=13.0%/46.4%
[R2] pos=(892,955) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/50.0%
[R2] pos=(892,1006) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/52.1%
[R2] pos=(892,1011) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/57.3%
[R2] pos=(892,967) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/62.0%
[R2] pos=(892,989) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/63.0%
[R2] pos=(892,1031) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/65.6%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
[R2] pos=(892,985) state=follower leader=1 trust=1.00 susp=0.00 cov=13.5%/67.2%
