[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 5 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_5_20260226_190745.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 9105
[INFO] Peer socket listening on port 9205
[INFO] Fault socket listening on port 9305
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R5] state=follower leader=None term=0 cov=0.0%/0.0%
[R5] state=follower leader=4 term=1 cov=0.5%/2.1%
[R5] state=follower leader=4 term=1 cov=0.5%/2.1%
[R5] state=follower leader=4 term=1 cov=0.5%/2.1%
[R5] state=follower leader=4 term=1 cov=0.5%/2.1%
[R5] state=follower leader=4 term=1 cov=0.5%/2.1%
[R5] state=follower leader=4 term=1 cov=0.5%/2.1%
[R5] state=follower leader=4 term=1 cov=0.5%/2.1%
[R5] state=follower leader=4 term=1 cov=0.5%/2.1%
[R5] state=follower leader=4 term=1 cov=0.5%/2.1%
[R5] state=follower leader=4 term=1 cov=0.5%/2.1%
[R5] state=follower leader=4 term=1 cov=0.5%/2.1%
[R5] state=follower leader=4 term=1 cov=0.5%/2.1%
[R5] state=follower leader=4 term=1 cov=0.5%/2.1%
[R5] state=follower leader=4 term=1 cov=0.5%/2.1%
[R5] state=follower leader=4 term=1 cov=0.5%/2.1%
[R5] state=follower leader=4 term=1 cov=0.5%/2.1%
[R5] state=follower leader=4 term=1 cov=0.5%/2.1%
[R5] state=follower leader=4 term=1 cov=0.5%/2.1%
[R5] state=follower leader=4 term=1 cov=0.5%/2.1%
[R5] state=follower leader=4 term=1 cov=0.5%/2.1%
[R5] state=follower leader=4 term=1 cov=0.5%/2.1%
[R5] state=follower leader=4 term=1 cov=0.5%/2.1%
[R5] state=follower leader=4 term=1 cov=0.5%/2.1%
[R5] state=follower leader=4 term=1 cov=0.5%/2.1%
[R5] state=follower leader=4 term=1 cov=0.5%/2.1%
[R5] state=follower leader=4 term=1 cov=0.5%/2.1%
[R5] state=follower leader=4 term=1 cov=1.0%/3.6%
[R5] state=follower leader=4 term=1 cov=2.6%/12.5%
[R5] state=follower leader=4 term=1 cov=4.2%/18.2%
[R5] state=follower leader=4 term=1 cov=5.2%/26.0%
[R5] state=follower leader=4 term=1 cov=6.8%/32.8%
[R5] state=follower leader=4 term=1 cov=8.3%/41.7%
[R5] state=follower leader=4 term=1 cov=10.4%/50.5%
[R5] state=follower leader=4 term=1 cov=10.9%/53.6%
[R5] state=follower leader=4 term=1 cov=10.9%/53.6%
[R5] state=follower leader=4 term=1 cov=10.9%/53.6%
[R5] state=follower leader=4 term=1 cov=10.9%/53.6%
[R5] state=follower leader=4 term=1 cov=11.5%/55.2%
[R5] state=follower leader=4 term=1 cov=12.5%/60.4%
[R5] state=follower leader=4 term=1 cov=13.5%/65.1%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
[R5] state=follower leader=4 term=1 cov=14.1%/69.3%
