[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 5 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_5_20260226_163233.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 8105
[INFO] Peer socket listening on port 8205
[INFO] Fault socket listening on port 8305
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R5] state=follower leader=None term=0 cov=0.0%/0.0%
[R5] state=follower leader=4 term=1 cov=0.5%/1.6%
[R5] state=follower leader=4 term=1 cov=3.1%/13.0%
[R5] state=follower leader=4 term=1 cov=5.2%/24.0%
[R5] state=follower leader=4 term=1 cov=7.3%/31.8%
[R5] state=follower leader=4 term=1 cov=9.4%/41.7%
[R5] state=follower leader=4 term=1 cov=10.9%/51.6%
[R5] state=follower leader=4 term=1 cov=13.0%/62.0%
[R5] state=follower leader=4 term=1 cov=13.5%/68.8%
[R5] state=follower leader=4 term=1 cov=13.5%/68.8%
[R5] state=follower leader=4 term=1 cov=13.5%/68.8%
[R5] state=follower leader=4 term=1 cov=13.5%/68.8%
[R5] state=follower leader=4 term=1 cov=13.5%/68.8%
[R5] state=follower leader=4 term=1 cov=13.5%/68.8%
[R5] state=follower leader=4 term=1 cov=13.5%/68.8%
[R5] state=follower leader=4 term=1 cov=13.5%/68.8%
[R5] state=follower leader=4 term=1 cov=13.5%/68.8%
[R5] state=follower leader=4 term=1 cov=13.5%/68.8%
[R5] state=follower leader=4 term=1 cov=13.5%/68.8%
[R5] state=follower leader=4 term=1 cov=13.5%/68.8%
[R5] state=follower leader=4 term=1 cov=13.5%/68.8%
[R5] state=follower leader=4 term=1 cov=13.5%/68.8%
[R5] state=follower leader=4 term=1 cov=14.6%/72.4%
[R5] state=follower leader=4 term=1 cov=15.6%/78.6%
[R5] state=follower leader=4 term=1 cov=17.2%/84.9%
[R5] state=follower leader=4 term=1 cov=18.2%/88.0%
[R5] state=follower leader=4 term=1 cov=18.8%/91.7%
[R5] state=follower leader=4 term=1 cov=19.8%/96.9%
[R5] state=follower leader=4 term=1 cov=19.8%/97.9%
[R5] state=follower leader=4 term=1 cov=19.8%/97.9%
[R5] state=follower leader=4 term=1 cov=19.8%/97.9%
[R5] state=follower leader=4 term=1 cov=19.8%/97.9%
[R5] state=follower leader=4 term=1 cov=19.8%/97.9%
[R5] state=follower leader=4 term=1 cov=19.8%/97.9%
[R5] state=follower leader=4 term=1 cov=19.8%/97.9%
[R5] state=follower leader=4 term=1 cov=19.8%/97.9%
[R5] state=follower leader=4 term=1 cov=19.8%/97.9%
[R5] state=follower leader=4 term=1 cov=19.8%/97.9%
[R5] state=follower leader=4 term=1 cov=19.8%/97.9%
[R5] state=follower leader=4 term=1 cov=19.8%/97.9%
[R5] state=follower leader=4 term=1 cov=19.8%/97.9%
[R5] state=follower leader=4 term=1 cov=19.8%/97.9%
[R5] state=follower leader=4 term=1 cov=19.8%/97.9%
[R5] state=follower leader=4 term=1 cov=19.8%/97.9%
[R5] state=follower leader=4 term=1 cov=19.8%/97.9%
[R5] state=follower leader=4 term=1 cov=19.8%/97.9%
[R5] state=follower leader=4 term=1 cov=19.8%/97.9%
[R5] state=follower leader=4 term=1 cov=20.3%/100.0%
[R5] state=follower leader=4 term=1 cov=20.3%/100.0%
[R5] state=follower leader=4 term=1 cov=20.3%/100.0%
[R5] state=follower leader=4 term=1 cov=20.3%/100.0%
[R5] state=follower leader=4 term=1 cov=20.3%/100.0%
[R5] state=follower leader=4 term=1 cov=20.3%/100.0%
[R5] state=follower leader=4 term=1 cov=20.3%/100.0%
[R5] state=follower leader=4 term=1 cov=20.3%/100.0%
[R5] state=follower leader=4 term=1 cov=20.3%/100.0%
[R5] state=follower leader=4 term=1 cov=20.3%/100.0%
[R5] state=follower leader=4 term=1 cov=20.3%/100.0%
[R5] state=follower leader=4 term=1 cov=20.3%/100.0%
[R5] state=follower leader=4 term=1 cov=20.3%/100.0%
[R5] state=follower leader=4 term=1 cov=20.3%/100.0%
[R5] state=follower leader=4 term=1 cov=20.3%/100.0%
[R5] state=follower leader=4 term=1 cov=20.3%/100.0%
[R5] state=follower leader=4 term=1 cov=20.3%/100.0%
[R5] state=follower leader=4 term=1 cov=20.3%/100.0%
[R5] state=follower leader=4 term=1 cov=20.3%/100.0%
[R5] state=follower leader=4 term=1 cov=20.3%/100.0%
[R5] state=follower leader=4 term=1 cov=20.3%/100.0%
[R5] state=follower leader=4 term=1 cov=20.3%/100.0%
[R5] state=follower leader=4 term=1 cov=20.3%/100.0%
[R5] state=follower leader=4 term=1 cov=20.3%/100.0%
