[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 5 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_5_20260226_211220.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 17105
[INFO] Peer socket listening on port 17205
[INFO] Fault socket listening on port 17305
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R5] state=follower leader=None term=0 cov=0.0%/0.0%
[R5] state=follower leader=2 term=1 cov=0.5%/0.5%
[R5] state=follower leader=2 term=1 cov=2.1%/12.5%
[R5] state=follower leader=2 term=1 cov=3.6%/21.9%
[R5] state=follower leader=2 term=1 cov=6.2%/32.3%
[R5] state=follower leader=2 term=1 cov=8.9%/42.2%
[R5] state=follower leader=2 term=1 cov=9.4%/44.3%
[R5] state=follower leader=2 term=1 cov=9.4%/44.3%
[R5] state=follower leader=2 term=1 cov=9.4%/44.3%
[R5] state=follower leader=2 term=1 cov=9.4%/44.3%
[R5] state=follower leader=2 term=1 cov=9.4%/44.3%
[R5] state=follower leader=2 term=1 cov=9.4%/44.3%
[R5] state=follower leader=2 term=1 cov=9.4%/44.3%
[R5] state=follower leader=2 term=1 cov=9.4%/44.3%
[R5] state=follower leader=2 term=1 cov=9.4%/44.3%
[R5] state=follower leader=2 term=1 cov=9.4%/44.3%
[R5] state=follower leader=2 term=1 cov=9.4%/44.3%
[R5] state=follower leader=2 term=1 cov=9.4%/44.3%
[R5] state=follower leader=2 term=1 cov=9.4%/44.3%
[R5] state=follower leader=2 term=1 cov=9.4%/46.4%
[R5] state=follower leader=2 term=1 cov=9.4%/47.4%
[R5] state=follower leader=2 term=1 cov=9.4%/47.4%
[R5] state=follower leader=2 term=1 cov=9.4%/47.4%
[R5] state=follower leader=2 term=1 cov=9.4%/47.4%
[R5] state=follower leader=2 term=1 cov=9.4%/48.4%
[R5] state=follower leader=2 term=1 cov=9.4%/51.0%
[R5] state=follower leader=2 term=1 cov=9.4%/54.2%
[R5] state=follower leader=2 term=1 cov=9.4%/57.3%
[R5] state=follower leader=2 term=1 cov=9.4%/61.5%
[R5] state=follower leader=2 term=1 cov=9.4%/63.5%
[R5] state=follower leader=2 term=1 cov=9.4%/63.5%
[R5] state=follower leader=2 term=1 cov=9.9%/68.2%
[R5] state=follower leader=2 term=1 cov=9.9%/72.9%
[R5] state=follower leader=2 term=1 cov=9.9%/77.1%
[R5] state=follower leader=2 term=1 cov=9.9%/77.1%
[R5] state=follower leader=2 term=1 cov=9.9%/77.1%
[R5] state=follower leader=2 term=1 cov=9.9%/77.1%
[R5] state=follower leader=2 term=1 cov=9.9%/77.1%
[R5] state=follower leader=2 term=1 cov=9.9%/77.1%
[R5] state=follower leader=2 term=1 cov=9.9%/79.7%
[R5] state=follower leader=2 term=1 cov=9.9%/79.7%
[R5] state=follower leader=2 term=1 cov=9.9%/79.7%
[R5] state=follower leader=2 term=1 cov=9.9%/79.7%
[R5] state=follower leader=2 term=1 cov=9.9%/79.7%
[R5] state=follower leader=2 term=1 cov=9.9%/79.7%
[R5] state=follower leader=2 term=1 cov=9.9%/80.7%
[R5] state=follower leader=2 term=1 cov=9.9%/83.3%
[R5] state=follower leader=2 term=1 cov=9.9%/88.0%
[R5] state=follower leader=2 term=1 cov=9.9%/88.0%
[R5] state=follower leader=2 term=1 cov=9.9%/90.1%
[R5] state=follower leader=2 term=1 cov=9.9%/90.1%
[R5] state=follower leader=2 term=1 cov=9.9%/95.3%
[R5] state=follower leader=2 term=1 cov=9.9%/99.0%
[R5] state=follower leader=2 term=1 cov=10.4%/99.0%
[R5] state=follower leader=2 term=1 cov=10.4%/99.0%
[R5] state=follower leader=2 term=1 cov=10.4%/99.0%
[R5] state=follower leader=2 term=1 cov=10.4%/99.0%
[R5] state=follower leader=2 term=1 cov=10.4%/99.0%
[R5] state=follower leader=2 term=1 cov=10.4%/99.0%
[R5] state=follower leader=2 term=1 cov=10.4%/99.0%
[R5] state=follower leader=2 term=1 cov=10.4%/99.0%
[R5] state=follower leader=2 term=1 cov=10.4%/99.0%
[R5] state=follower leader=2 term=1 cov=10.4%/99.0%
[R5] state=follower leader=2 term=1 cov=10.4%/99.0%
[R5] state=follower leader=2 term=1 cov=10.4%/99.0%
[R5] state=follower leader=2 term=1 cov=10.4%/99.0%
[R5] state=follower leader=2 term=1 cov=10.4%/99.0%
[R5] state=follower leader=2 term=1 cov=10.4%/99.0%
[R5] state=follower leader=2 term=1 cov=10.4%/99.0%
[R5] state=follower leader=2 term=1 cov=10.4%/99.0%
[R5] state=follower leader=2 term=1 cov=10.4%/99.0%
