[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 2 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_2_20260226_174038.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 13102
[INFO] Peer socket listening on port 13202
[INFO] Fault socket listening on port 13302
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R2] state=follower leader=None term=0 cov=0.0%/0.0%
[RAFT] Starting election, term 1
[RAFT] Became leader, term 1
[R2] state=leader leader=2 term=1 cov=0.5%/0.5%
[R2] state=leader leader=2 term=1 cov=2.1%/9.9%
[R2] state=leader leader=2 term=1 cov=4.2%/21.9%
[R2] state=leader leader=2 term=1 cov=7.3%/33.3%
[R2] state=leader leader=2 term=1 cov=9.4%/40.6%
[R2] state=leader leader=2 term=1 cov=12.5%/51.6%
[R2] state=leader leader=2 term=1 cov=15.1%/61.5%
[R2] state=leader leader=2 term=1 cov=18.2%/72.4%
[R2] state=leader leader=2 term=1 cov=20.3%/81.2%
[R2] state=leader leader=2 term=1 cov=21.4%/85.9%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=22.4%/89.6%
[R2] state=leader leader=2 term=1 cov=24.0%/94.8%
[R2] state=leader leader=2 term=1 cov=26.6%/96.4%
[R2] state=leader leader=2 term=1 cov=29.2%/99.0%
[R2] state=leader leader=2 term=1 cov=33.3%/100.0%
[R2] state=leader leader=2 term=1 cov=33.3%/100.0%
[R2] state=leader leader=2 term=1 cov=33.3%/100.0%
[R2] state=leader leader=2 term=1 cov=33.3%/100.0%
[R2] state=leader leader=2 term=1 cov=33.3%/100.0%
[R2] state=leader leader=2 term=1 cov=33.3%/100.0%
[R2] state=leader leader=2 term=1 cov=33.3%/100.0%
[R2] state=leader leader=2 term=1 cov=33.3%/100.0%
[R2] state=leader leader=2 term=1 cov=33.3%/100.0%
[R2] state=leader leader=2 term=1 cov=33.3%/100.0%
[R2] state=leader leader=2 term=1 cov=33.3%/100.0%
[R2] state=leader leader=2 term=1 cov=33.3%/100.0%
[R2] state=leader leader=2 term=1 cov=33.3%/100.0%
[R2] state=leader leader=2 term=1 cov=33.3%/100.0%
[R2] state=leader leader=2 term=1 cov=33.3%/100.0%
[R2] state=leader leader=2 term=1 cov=33.3%/100.0%
[R2] state=leader leader=2 term=1 cov=33.3%/100.0%
[R2] state=leader leader=2 term=1 cov=33.3%/100.0%
[R2] state=leader leader=2 term=1 cov=33.3%/100.0%
[R2] state=leader leader=2 term=1 cov=33.3%/100.0%
[R2] state=leader leader=2 term=1 cov=33.3%/100.0%
[R2] state=leader leader=2 term=1 cov=33.3%/100.0%
[R2] state=leader leader=2 term=1 cov=33.3%/100.0%
[R2] state=leader leader=2 term=1 cov=33.3%/100.0%
