[WARN] Hardware modules not available - running in simulation mode
=== REIP Node - Robot 1 [SIM (unique ports)] ===
Trust Model: Three-tier confidence-weighted
  Personal: 1.0, ToF: 1.0, Peer: 0.3
  Suspicion threshold: 1.5, Recovery: 0.1

  Logging to: logs/robot_1_20260226_204134.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 26101
[INFO] Peer socket listening on port 26201
[INFO] Fault socket listening on port 26301
Ready!

=== Detection Bounds: T1=2 cmds, T3=8 cmds | Impeachment: T1=8 cmds, T3=32 cmds ===
Running... Press Ctrl+C to stop

[ELECTION] New leader: 1
[R1] pos=(0,0) state=leader leader=1 trust=1.00 susp=0.00 cov=0.0%/0.0%
[R1] pos=(555,1065) state=leader leader=1 trust=1.00 susp=0.00 cov=0.5%/0.5%
[R1] pos=(204,1015) state=leader leader=1 trust=1.00 susp=0.00 cov=4.2%/13.0%
[R1] pos=(75,615) state=leader leader=1 trust=1.00 susp=0.00 cov=6.8%/25.5%
[R1] pos=(465,908) state=leader leader=1 trust=1.00 susp=0.00 cov=9.4%/31.2%
[R1] pos=(546,1210) state=leader leader=1 trust=1.00 susp=0.00 cov=10.9%/40.6%
[R1] pos=(156,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/47.4%
[FAULT] Motor fault injected: spin
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/52.1%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/55.7%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/58.9%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/60.9%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/63.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/64.6%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/64.6%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/65.6%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/68.8%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/71.9%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/74.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/75.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/76.6%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/78.6%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/82.8%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/85.9%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/88.5%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/91.1%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/93.2%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/94.3%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/96.4%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/99.5%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/99.5%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/99.5%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
[R1] pos=(257,1425) state=leader leader=1 trust=1.00 susp=0.00 cov=14.1%/100.0%
