[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 4 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_4_20260226_203923.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 25104
[INFO] Peer socket listening on port 25204
[INFO] Fault socket listening on port 25304
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R4] state=follower leader=None term=0 cov=0.0%/0.0%
[R4] state=follower leader=1 term=1 cov=0.5%/0.5%
[R4] state=follower leader=1 term=1 cov=3.1%/14.1%
[R4] state=follower leader=1 term=1 cov=5.7%/25.5%
[R4] state=follower leader=1 term=1 cov=6.8%/33.9%
[R4] state=follower leader=1 term=1 cov=8.3%/42.2%
[R4] state=follower leader=1 term=1 cov=8.3%/46.4%
[R4] state=follower leader=1 term=1 cov=8.3%/54.7%
[R4] state=follower leader=1 term=1 cov=8.3%/57.8%
[R4] state=follower leader=1 term=1 cov=8.3%/59.9%
[R4] state=follower leader=1 term=1 cov=8.3%/63.0%
[R4] state=follower leader=1 term=1 cov=8.3%/65.1%
[R4] state=follower leader=1 term=1 cov=8.3%/67.2%
[R4] state=follower leader=1 term=1 cov=8.9%/67.7%
[R4] state=follower leader=1 term=1 cov=8.9%/67.7%
[R4] state=follower leader=1 term=1 cov=9.4%/70.8%
[R4] state=follower leader=1 term=1 cov=9.4%/75.5%
[R4] state=follower leader=1 term=1 cov=9.4%/78.6%
[R4] state=follower leader=1 term=1 cov=9.4%/82.8%
[R4] state=follower leader=1 term=1 cov=9.4%/86.5%
[R4] state=follower leader=1 term=1 cov=9.9%/89.1%
[R4] state=follower leader=1 term=1 cov=10.4%/93.2%
[R4] state=follower leader=1 term=1 cov=10.4%/97.9%
[R4] state=follower leader=1 term=1 cov=12.5%/99.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
[R4] state=follower leader=1 term=1 cov=15.1%/100.0%
