[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 2 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_2_20260226_203923.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 25102
[INFO] Peer socket listening on port 25202
[INFO] Fault socket listening on port 25302
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R2] state=follower leader=None term=0 cov=0.0%/0.0%
[R2] state=follower leader=1 term=1 cov=0.5%/0.5%
[R2] state=follower leader=1 term=1 cov=3.1%/14.1%
[R2] state=follower leader=1 term=1 cov=5.2%/25.0%
[R2] state=follower leader=1 term=1 cov=7.3%/33.9%
[R2] state=follower leader=1 term=1 cov=9.9%/41.7%
[R2] state=follower leader=1 term=1 cov=12.0%/46.4%
[R2] state=follower leader=1 term=1 cov=14.1%/54.7%
[R2] state=follower leader=1 term=1 cov=17.2%/57.8%
[R2] state=follower leader=1 term=1 cov=17.7%/59.9%
[R2] state=follower leader=1 term=1 cov=17.7%/63.0%
[R2] state=follower leader=1 term=1 cov=17.7%/65.1%
[R2] state=follower leader=1 term=1 cov=17.7%/67.2%
[R2] state=follower leader=1 term=1 cov=17.7%/67.7%
[R2] state=follower leader=1 term=1 cov=17.7%/67.7%
[R2] state=follower leader=1 term=1 cov=17.7%/70.8%
[R2] state=follower leader=1 term=1 cov=17.7%/75.0%
[R2] state=follower leader=1 term=1 cov=19.3%/78.6%
[R2] state=follower leader=1 term=1 cov=19.3%/82.8%
[R2] state=follower leader=1 term=1 cov=19.3%/86.5%
[R2] state=follower leader=1 term=1 cov=20.3%/89.1%
[R2] state=follower leader=1 term=1 cov=20.8%/92.7%
[R2] state=follower leader=1 term=1 cov=21.4%/97.9%
[R2] state=follower leader=1 term=1 cov=23.4%/99.0%
[R2] state=follower leader=1 term=1 cov=26.6%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
[R2] state=follower leader=1 term=1 cov=27.1%/100.0%
