[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 4 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_4_20260226_163838.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 24104
[INFO] Peer socket listening on port 24204
[INFO] Fault socket listening on port 24304
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R4] state=follower leader=None term=0 cov=0.0%/0.0%
[R4] state=follower leader=3 term=1 cov=0.5%/0.5%
[R4] state=follower leader=3 term=1 cov=2.6%/8.3%
[R4] state=follower leader=3 term=1 cov=5.7%/17.2%
[R4] state=follower leader=3 term=1 cov=8.3%/25.0%
[R4] state=follower leader=3 term=1 cov=10.9%/32.3%
[R4] state=follower leader=3 term=1 cov=12.5%/39.1%
[R4] state=follower leader=3 term=1 cov=14.6%/46.9%
[R4] state=follower leader=3 term=1 cov=17.2%/53.6%
[R4] state=follower leader=3 term=1 cov=19.3%/58.3%
[R4] state=follower leader=3 term=1 cov=21.4%/64.6%
[R4] state=follower leader=3 term=1 cov=23.4%/68.8%
[R4] state=follower leader=3 term=1 cov=25.5%/74.5%
[R4] state=follower leader=3 term=1 cov=26.6%/79.2%
[R4] state=follower leader=3 term=1 cov=29.2%/86.5%
[R4] state=follower leader=3 term=1 cov=29.7%/93.2%
[R4] state=follower leader=3 term=1 cov=32.3%/99.0%
[R4] state=follower leader=3 term=1 cov=32.3%/99.5%
[R4] state=follower leader=3 term=1 cov=32.3%/100.0%
[R4] state=follower leader=3 term=1 cov=32.3%/100.0%
[R4] state=follower leader=3 term=1 cov=32.3%/100.0%
[R4] state=follower leader=3 term=1 cov=32.3%/100.0%
[R4] state=follower leader=3 term=1 cov=32.3%/100.0%
[R4] state=follower leader=3 term=1 cov=32.3%/100.0%
[R4] state=follower leader=3 term=1 cov=32.3%/100.0%
[R4] state=follower leader=3 term=1 cov=32.3%/100.0%
[R4] state=follower leader=3 term=1 cov=32.3%/100.0%
[R4] state=follower leader=3 term=1 cov=32.3%/100.0%
[R4] state=follower leader=3 term=1 cov=32.3%/100.0%
[R4] state=follower leader=3 term=1 cov=32.3%/100.0%
[R4] state=follower leader=3 term=1 cov=32.3%/100.0%
[R4] state=follower leader=3 term=1 cov=32.3%/100.0%
[R4] state=follower leader=3 term=1 cov=32.3%/100.0%
