[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 3 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_3_20260226_162146.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 5103
[INFO] Peer socket listening on port 5203
[INFO] Fault socket listening on port 5303
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R3] state=follower leader=None term=0 cov=0.0%/0.0%
[RAFT] Starting election, term 2
[RAFT] Became leader, term 2
[R3] state=leader leader=3 term=2 cov=0.5%/0.5%
[R3] state=leader leader=3 term=2 cov=2.6%/13.0%
[R3] state=leader leader=3 term=2 cov=6.2%/24.0%
[R3] state=leader leader=3 term=2 cov=10.4%/33.9%
[R3] state=leader leader=3 term=2 cov=13.0%/42.7%
[R3] state=leader leader=3 term=2 cov=15.6%/52.6%
[R3] state=leader leader=3 term=2 cov=18.8%/62.5%
[R3] state=leader leader=3 term=2 cov=21.4%/72.4%
[R3] state=leader leader=3 term=2 cov=24.0%/82.8%
[R3] state=leader leader=3 term=2 cov=27.1%/94.3%
[R3] state=leader leader=3 term=2 cov=29.2%/97.9%
[R3] state=leader leader=3 term=2 cov=32.3%/100.0%
[R3] state=leader leader=3 term=2 cov=32.3%/100.0%
[R3] state=leader leader=3 term=2 cov=32.3%/100.0%
[R3] state=leader leader=3 term=2 cov=32.3%/100.0%
[R3] state=leader leader=3 term=2 cov=32.3%/100.0%
[R3] state=leader leader=3 term=2 cov=32.3%/100.0%
[R3] state=leader leader=3 term=2 cov=32.3%/100.0%
[R3] state=leader leader=3 term=2 cov=32.3%/100.0%
[R3] state=leader leader=3 term=2 cov=32.3%/100.0%
[R3] state=leader leader=3 term=2 cov=32.3%/100.0%
[R3] state=leader leader=3 term=2 cov=32.3%/100.0%
[R3] state=leader leader=3 term=2 cov=32.3%/100.0%
[R3] state=leader leader=3 term=2 cov=32.3%/100.0%
[R3] state=leader leader=3 term=2 cov=32.3%/100.0%
[R3] state=leader leader=3 term=2 cov=32.3%/100.0%
[R3] state=leader leader=3 term=2 cov=32.3%/100.0%
[R3] state=leader leader=3 term=2 cov=32.8%/100.0%
[R3] state=leader leader=3 term=2 cov=33.3%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
[R3] state=leader leader=3 term=2 cov=33.9%/100.0%
