[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 5 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_5_20260226_174306.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 15105
[INFO] Peer socket listening on port 15205
[INFO] Fault socket listening on port 15305
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R5] state=follower leader=None term=0 cov=0.0%/0.0%
[R5] state=follower leader=3 term=1 cov=0.5%/0.5%
[R5] state=follower leader=3 term=1 cov=1.6%/9.9%
[R5] state=follower leader=3 term=1 cov=4.2%/19.8%
[R5] state=follower leader=3 term=1 cov=6.8%/30.7%
[R5] state=follower leader=3 term=1 cov=8.9%/39.6%
[R5] state=follower leader=3 term=1 cov=9.9%/49.0%
[R5] state=follower leader=3 term=1 cov=12.0%/58.9%
[R5] state=follower leader=3 term=1 cov=13.5%/68.8%
[R5] state=follower leader=3 term=1 cov=15.1%/77.1%
[R5] state=follower leader=3 term=1 cov=16.7%/85.9%
[R5] state=follower leader=3 term=1 cov=20.3%/93.2%
[R5] state=follower leader=3 term=1 cov=21.4%/94.8%
[R5] state=follower leader=3 term=1 cov=21.4%/94.8%
[R5] state=follower leader=3 term=1 cov=21.4%/94.8%
[R5] state=follower leader=3 term=1 cov=21.4%/94.8%
[R5] state=follower leader=3 term=1 cov=21.4%/94.8%
[R5] state=follower leader=3 term=1 cov=21.4%/94.8%
[R5] state=follower leader=3 term=1 cov=21.4%/94.8%
[R5] state=follower leader=3 term=1 cov=22.4%/96.4%
[R5] state=follower leader=3 term=1 cov=23.4%/99.0%
[R5] state=follower leader=3 term=1 cov=24.0%/99.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
[R5] state=follower leader=3 term=1 cov=25.5%/100.0%
