[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 4 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_4_20260226_183740.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 7104
[INFO] Peer socket listening on port 7204
[INFO] Fault socket listening on port 7304
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R4] state=follower leader=None term=0 cov=0.0%/0.0%
[R4] state=follower leader=5 term=1 cov=0.5%/0.5%
[R4] state=follower leader=5 term=1 cov=3.1%/13.5%
[R4] state=follower leader=5 term=1 cov=5.2%/23.4%
[R4] state=follower leader=5 term=1 cov=7.3%/33.3%
[R4] state=follower leader=5 term=1 cov=9.4%/43.2%
[R4] state=follower leader=5 term=1 cov=12.0%/51.0%
[R4] state=follower leader=5 term=1 cov=13.5%/58.9%
[R4] state=follower leader=5 term=1 cov=16.7%/67.7%
[R4] state=follower leader=5 term=1 cov=18.8%/75.5%
[R4] state=follower leader=5 term=1 cov=20.3%/83.9%
[R4] state=follower leader=5 term=1 cov=22.9%/89.6%
[R4] state=follower leader=5 term=1 cov=25.0%/91.7%
[R4] state=follower leader=5 term=1 cov=27.1%/92.7%
[R4] state=follower leader=5 term=1 cov=27.6%/93.2%
[R4] state=follower leader=5 term=1 cov=29.2%/96.4%
[R4] state=follower leader=5 term=1 cov=30.2%/99.5%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
[R4] state=follower leader=5 term=1 cov=30.2%/100.0%
