[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 5 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_5_20260226_213105.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 7105
[INFO] Peer socket listening on port 7205
[INFO] Fault socket listening on port 7305
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R5] state=follower leader=None term=0 cov=0.0%/0.0%
[R5] state=follower leader=1 term=1 cov=0.5%/0.5%
[R5] state=follower leader=1 term=1 cov=2.6%/12.5%
[R5] state=follower leader=1 term=1 cov=4.7%/24.5%
[R5] state=follower leader=1 term=1 cov=5.7%/30.7%
[R5] state=follower leader=1 term=1 cov=8.3%/40.6%
[R5] state=follower leader=1 term=1 cov=10.9%/45.8%
[R5] state=follower leader=1 term=1 cov=12.5%/48.4%
[R5] state=follower leader=1 term=1 cov=15.1%/52.1%
[R5] state=follower leader=1 term=1 cov=17.7%/55.2%
[R5] state=follower leader=1 term=1 cov=19.3%/58.3%
[R5] state=follower leader=1 term=1 cov=20.8%/60.9%
[R5] state=follower leader=1 term=1 cov=20.8%/60.9%
[R5] state=follower leader=1 term=1 cov=20.8%/60.9%
[R5] state=follower leader=1 term=1 cov=20.8%/60.9%
[R5] state=follower leader=1 term=1 cov=20.8%/60.9%
[R5] state=follower leader=1 term=1 cov=20.8%/60.9%
[R5] state=follower leader=1 term=1 cov=20.8%/60.9%
[R5] state=follower leader=1 term=1 cov=20.8%/60.9%
[R5] state=follower leader=1 term=1 cov=20.8%/60.9%
[R5] state=follower leader=1 term=1 cov=20.8%/60.9%
[R5] state=follower leader=1 term=1 cov=20.8%/60.9%
[R5] state=follower leader=1 term=1 cov=20.8%/60.9%
[R5] state=follower leader=1 term=1 cov=21.4%/62.0%
[R5] state=follower leader=1 term=1 cov=21.4%/62.5%
[R5] state=follower leader=1 term=1 cov=21.4%/62.5%
[R5] state=follower leader=1 term=1 cov=21.9%/63.5%
[R5] state=follower leader=1 term=1 cov=22.4%/65.6%
[R5] state=follower leader=1 term=1 cov=22.9%/66.7%
[R5] state=follower leader=1 term=1 cov=22.9%/66.7%
[R5] state=follower leader=1 term=1 cov=23.4%/68.2%
[R5] state=follower leader=1 term=1 cov=23.4%/68.2%
[R5] state=follower leader=1 term=1 cov=23.4%/68.2%
[R5] state=follower leader=1 term=1 cov=23.4%/68.2%
[R5] state=follower leader=1 term=1 cov=23.4%/68.2%
[R5] state=follower leader=1 term=1 cov=23.4%/68.2%
[R5] state=follower leader=1 term=1 cov=23.4%/68.2%
[R5] state=follower leader=1 term=1 cov=23.4%/68.2%
[R5] state=follower leader=1 term=1 cov=23.4%/68.2%
[R5] state=follower leader=1 term=1 cov=23.4%/68.2%
[R5] state=follower leader=1 term=1 cov=23.4%/68.2%
[R5] state=follower leader=1 term=1 cov=23.4%/68.2%
[R5] state=follower leader=1 term=1 cov=23.4%/68.2%
[R5] state=follower leader=1 term=1 cov=23.4%/68.2%
[R5] state=follower leader=1 term=1 cov=23.4%/68.2%
[R5] state=follower leader=1 term=1 cov=23.4%/68.2%
[R5] state=follower leader=1 term=1 cov=24.0%/69.3%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
[R5] state=follower leader=1 term=1 cov=25.5%/72.4%
