[WARN] Hardware modules not available - running in simulation mode
=== REIP Node - Robot 3 [SIM (unique ports)] ===
Trust Model: Three-tier confidence-weighted
  Personal: 1.0, ToF: 1.0, Peer: 0.3
  Suspicion threshold: 1.5, Recovery: 0.1

  Logging to: logs/robot_3_20260227_180735.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 5103
[INFO] Peer socket listening on port 5203
[INFO] Fault socket listening on port 5303
Ready!

=== Detection Bounds: T1=2 cmds, T3=8 cmds | Impeachment: T1=8 cmds, T3=32 cmds ===
Running... Press Ctrl+C to stop

[ELECTION] New leader: 3
[R3] pos=(0,0) state=leader leader=3 trust=1.00 susp=0.00 cov=0.0%/0.0%
[ELECTION] New leader: 1
[R3] pos=(835,306) state=follower leader=1 trust=1.00 susp=0.00 cov=0.5%/0.5%
[R3] pos=(203,75) state=follower leader=1 trust=1.00 susp=0.00 cov=3.1%/12.5%
[R3] pos=(642,75) state=follower leader=1 trust=1.00 susp=0.00 cov=4.7%/17.7%
[R3] pos=(923,192) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/25.5%
[R3] pos=(923,196) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/31.2%
[R3] pos=(924,205) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R3] pos=(924,196) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/34.9%
[R3] pos=(924,196) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/34.9%
[R3] pos=(924,196) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/34.9%
[R3] pos=(924,196) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/34.9%
[R3] pos=(924,196) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/34.9%
[R3] pos=(924,196) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/34.9%
[R3] pos=(924,196) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/34.9%
[R3] pos=(924,196) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/34.9%
[R3] pos=(924,196) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/34.9%
[R3] pos=(924,196) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/34.9%
[R3] pos=(924,196) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/34.9%
[R3] pos=(924,196) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/34.9%
[R3] pos=(924,196) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/34.9%
[R3] pos=(924,196) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/34.9%
[R3] pos=(924,196) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/34.9%
[R3] pos=(924,196) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/34.9%
