[WARN] Hardware modules not available - running in simulation mode
=== REIP Node - Robot 5 [SIM (unique ports)] ===
Trust Model: Three-tier confidence-weighted
  Personal: 1.0, ToF: 1.0, Peer: 0.3
  Suspicion threshold: 1.5, Recovery: 0.1

  Logging to: logs/robot_5_20260226_160745.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 8105
[INFO] Peer socket listening on port 8205
[INFO] Fault socket listening on port 8305
Ready!

=== Detection Bounds: T1=2 cmds, T3=8 cmds | Impeachment: T1=8 cmds, T3=32 cmds ===
Running... Press Ctrl+C to stop

[ELECTION] New leader: 5
[R5] pos=(0,0) state=leader leader=5 trust=1.00 susp=0.00 cov=0.0%/0.0%
[ELECTION] New leader: 1
[R5] pos=(1512,361) state=follower leader=1 trust=1.00 susp=0.00 cov=0.5%/0.5%
[R5] pos=(1270,506) state=follower leader=1 trust=1.00 susp=0.00 cov=3.6%/14.6%
[R5] pos=(920,294) state=follower leader=1 trust=1.00 susp=0.00 cov=5.7%/25.5%
[R5] pos=(813,334) state=follower leader=1 trust=1.00 susp=0.00 cov=7.8%/35.4%
[R5] pos=(1048,75) state=follower leader=1 trust=1.00 susp=0.00 cov=10.9%/43.8%
[R5] pos=(1299,187) state=follower leader=1 trust=1.00 susp=0.00 cov=13.0%/51.6%
[R5] pos=(1729,75) state=follower leader=1 trust=1.00 susp=0.00 cov=15.6%/59.4%
[R5] pos=(1921,312) state=follower leader=1 trust=1.00 susp=0.00 cov=18.2%/69.3%
[R5] pos=(1681,511) state=follower leader=1 trust=1.00 susp=0.00 cov=20.8%/80.7%
[R5] pos=(1925,680) state=follower leader=1 trust=1.00 susp=0.00 cov=23.4%/90.6%
[R5] pos=(1485,1037) state=follower leader=1 trust=1.00 susp=0.00 cov=27.6%/95.3%
[R5] pos=(561,918) state=follower leader=1 trust=1.00 susp=0.00 cov=31.2%/95.3%
[R5] pos=(75,391) state=follower leader=1 trust=1.00 susp=0.00 cov=35.4%/99.5%
[R5] pos=(75,75) state=follower leader=1 trust=1.00 susp=0.00 cov=37.0%/100.0%
