[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 5 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_5_20260226_212324.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 24105
[INFO] Peer socket listening on port 24205
[INFO] Fault socket listening on port 24305
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R5] state=follower leader=None term=0 cov=0.0%/0.0%
[RAFT] Starting election, term 1
[RAFT] Became leader, term 1
[R5] state=leader leader=5 term=1 cov=0.5%/0.5%
[R5] state=leader leader=5 term=1 cov=3.6%/8.9%
[R5] state=leader leader=5 term=1 cov=6.8%/16.1%
[R5] state=leader leader=5 term=1 cov=10.4%/21.9%
[R5] state=leader leader=5 term=1 cov=13.5%/27.6%
[R5] state=leader leader=5 term=1 cov=16.7%/30.7%
[R5] state=leader leader=5 term=1 cov=17.2%/32.8%
[R5] state=leader leader=5 term=1 cov=17.2%/34.4%
[R5] state=leader leader=5 term=1 cov=17.7%/36.5%
[R5] state=leader leader=5 term=1 cov=17.7%/39.6%
[R5] state=leader leader=5 term=1 cov=17.7%/41.7%
[R5] state=leader leader=5 term=1 cov=18.2%/43.8%
[R5] state=leader leader=5 term=1 cov=18.2%/45.8%
[R5] state=leader leader=5 term=1 cov=18.2%/47.9%
[R5] state=leader leader=5 term=1 cov=18.2%/50.0%
[R5] state=leader leader=5 term=1 cov=18.2%/52.6%
[R5] state=leader leader=5 term=1 cov=18.2%/54.7%
[R5] state=leader leader=5 term=1 cov=18.2%/56.2%
[R5] state=leader leader=5 term=1 cov=18.2%/58.9%
[R5] state=leader leader=5 term=1 cov=18.2%/60.4%
[R5] state=leader leader=5 term=1 cov=18.2%/62.0%
[R5] state=leader leader=5 term=1 cov=18.2%/64.6%
[R5] state=leader leader=5 term=1 cov=18.2%/66.7%
[R5] state=leader leader=5 term=1 cov=18.8%/68.8%
[R5] state=leader leader=5 term=1 cov=20.3%/70.8%
[R5] state=leader leader=5 term=1 cov=23.4%/74.5%
[R5] state=leader leader=5 term=1 cov=26.0%/78.6%
[R5] state=leader leader=5 term=1 cov=28.6%/80.7%
[R5] state=leader leader=5 term=1 cov=31.8%/84.9%
[R5] state=leader leader=5 term=1 cov=35.4%/89.6%
[R5] state=leader leader=5 term=1 cov=37.0%/91.7%
[R5] state=leader leader=5 term=1 cov=39.6%/94.8%
[R5] state=leader leader=5 term=1 cov=42.7%/97.9%
[R5] state=leader leader=5 term=1 cov=46.4%/99.5%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
[R5] state=leader leader=5 term=1 cov=48.4%/100.0%
