[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 5 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_5_20260226_213558.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 23105
[INFO] Peer socket listening on port 23205
[INFO] Fault socket listening on port 23305
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R5] state=follower leader=None term=0 cov=0.0%/0.0%
[R5] state=follower leader=4 term=1 cov=0.5%/0.5%
[R5] state=follower leader=4 term=1 cov=3.1%/12.5%
[R5] state=follower leader=4 term=1 cov=4.7%/21.4%
[R5] state=follower leader=4 term=1 cov=7.3%/29.7%
[R5] state=follower leader=4 term=1 cov=8.3%/34.9%
[R5] state=follower leader=4 term=1 cov=8.3%/40.6%
[R5] state=follower leader=4 term=1 cov=8.3%/44.3%
[R5] state=follower leader=4 term=1 cov=8.3%/46.9%
[R5] state=follower leader=4 term=1 cov=8.3%/50.0%
[R5] state=follower leader=4 term=1 cov=8.9%/53.1%
[R5] state=follower leader=4 term=1 cov=12.0%/55.2%
[R5] state=follower leader=4 term=1 cov=14.6%/57.3%
[R5] state=follower leader=4 term=1 cov=15.1%/59.4%
[R5] state=follower leader=4 term=1 cov=15.6%/63.0%
[R5] state=follower leader=4 term=1 cov=17.7%/66.1%
[R5] state=follower leader=4 term=1 cov=19.8%/71.4%
[R5] state=follower leader=4 term=1 cov=22.9%/73.4%
[R5] state=follower leader=4 term=1 cov=23.4%/73.4%
[R5] state=follower leader=4 term=1 cov=23.4%/73.4%
[R5] state=follower leader=4 term=1 cov=23.4%/73.4%
[R5] state=follower leader=4 term=1 cov=23.4%/73.4%
[R5] state=follower leader=4 term=1 cov=24.0%/73.4%
[R5] state=follower leader=4 term=1 cov=24.0%/73.4%
[R5] state=follower leader=4 term=1 cov=24.0%/73.4%
[R5] state=follower leader=4 term=1 cov=24.0%/73.4%
[R5] state=follower leader=4 term=1 cov=24.0%/73.4%
[R5] state=follower leader=4 term=1 cov=24.0%/73.4%
[R5] state=follower leader=4 term=1 cov=26.0%/74.5%
[R5] state=follower leader=4 term=1 cov=26.0%/75.0%
[R5] state=follower leader=4 term=1 cov=26.0%/75.5%
[R5] state=follower leader=4 term=1 cov=26.6%/76.0%
[R5] state=follower leader=4 term=1 cov=26.6%/76.6%
[R5] state=follower leader=4 term=1 cov=26.6%/76.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.1%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
[R5] state=follower leader=4 term=1 cov=26.6%/77.6%
