[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 5 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_5_20260226_192814.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 9105
[INFO] Peer socket listening on port 9205
[INFO] Fault socket listening on port 9305
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R5] state=follower leader=None term=0 cov=0.0%/0.0%
[R5] state=follower leader=1 term=1 cov=0.5%/2.6%
[R5] state=follower leader=1 term=1 cov=3.6%/15.1%
[R5] state=follower leader=1 term=1 cov=6.2%/26.0%
[R5] state=follower leader=1 term=1 cov=7.8%/34.9%
[R5] state=follower leader=1 term=1 cov=9.4%/42.7%
[R5] state=follower leader=1 term=1 cov=9.4%/45.8%
[R5] state=follower leader=1 term=1 cov=9.4%/49.5%
[R5] state=follower leader=1 term=1 cov=11.5%/53.6%
[R5] state=follower leader=1 term=1 cov=15.1%/56.8%
[R5] state=follower leader=1 term=1 cov=17.7%/61.5%
[R5] state=follower leader=1 term=1 cov=19.8%/65.6%
[R5] state=follower leader=1 term=1 cov=21.9%/71.4%
[R5] state=follower leader=1 term=1 cov=24.0%/75.5%
[R5] state=follower leader=1 term=1 cov=27.1%/81.2%
[R5] state=follower leader=1 term=1 cov=29.2%/85.4%
[R5] state=follower leader=1 term=1 cov=31.8%/90.1%
[R5] state=follower leader=1 term=1 cov=34.4%/93.8%
[R5] state=follower leader=1 term=1 cov=38.0%/97.4%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
[R5] state=follower leader=1 term=1 cov=39.1%/99.0%
