[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 2 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_2_20260226_211346.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 23102
[INFO] Peer socket listening on port 23202
[INFO] Fault socket listening on port 23302
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R2] state=follower leader=None term=0 cov=0.0%/0.0%
[R2] state=follower leader=3 term=1 cov=0.5%/0.5%
[R2] state=follower leader=3 term=1 cov=3.6%/10.4%
[R2] state=follower leader=3 term=1 cov=6.2%/20.8%
[R2] state=follower leader=3 term=1 cov=8.9%/29.2%
[R2] state=follower leader=3 term=1 cov=9.4%/36.5%
[R2] state=follower leader=3 term=1 cov=9.9%/42.7%
[R2] state=follower leader=3 term=1 cov=11.5%/49.5%
[R2] state=follower leader=3 term=1 cov=13.0%/51.6%
[R2] state=follower leader=3 term=1 cov=15.1%/54.2%
[R2] state=follower leader=3 term=1 cov=16.7%/55.7%
[R2] state=follower leader=3 term=1 cov=18.8%/57.8%
[R2] state=follower leader=3 term=1 cov=20.8%/61.5%
[R2] state=follower leader=3 term=1 cov=22.4%/65.6%
[R2] state=follower leader=3 term=1 cov=25.0%/70.3%
[R2] state=follower leader=3 term=1 cov=27.1%/75.0%
[R2] state=follower leader=3 term=1 cov=29.7%/80.2%
[R2] state=follower leader=3 term=1 cov=32.8%/82.8%
[R2] state=follower leader=3 term=1 cov=33.9%/82.8%
[R2] state=follower leader=3 term=1 cov=33.9%/82.8%
[R2] state=follower leader=3 term=1 cov=33.9%/82.8%
[R2] state=follower leader=3 term=1 cov=33.9%/82.8%
[R2] state=follower leader=3 term=1 cov=33.9%/82.8%
[R2] state=follower leader=3 term=1 cov=33.9%/82.8%
[R2] state=follower leader=3 term=1 cov=33.9%/82.8%
[R2] state=follower leader=3 term=1 cov=33.9%/82.8%
[R2] state=follower leader=3 term=1 cov=33.9%/82.8%
[R2] state=follower leader=3 term=1 cov=33.9%/82.8%
[R2] state=follower leader=3 term=1 cov=33.9%/82.8%
[R2] state=follower leader=3 term=1 cov=33.9%/82.8%
[R2] state=follower leader=3 term=1 cov=33.9%/82.8%
[R2] state=follower leader=3 term=1 cov=33.9%/82.8%
[R2] state=follower leader=3 term=1 cov=33.9%/82.8%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
[R2] state=follower leader=3 term=1 cov=33.9%/83.3%
