[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 5 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_5_20260226_184136.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 8105
[INFO] Peer socket listening on port 8205
[INFO] Fault socket listening on port 8305
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R5] state=follower leader=None term=0 cov=0.0%/0.0%
[R5] state=follower leader=3 term=1 cov=0.5%/0.5%
[R5] state=follower leader=3 term=1 cov=2.1%/9.9%
[R5] state=follower leader=3 term=1 cov=5.2%/20.3%
[R5] state=follower leader=3 term=1 cov=7.3%/29.2%
[R5] state=follower leader=3 term=1 cov=9.4%/40.1%
[R5] state=follower leader=3 term=1 cov=11.5%/47.4%
[R5] state=follower leader=3 term=1 cov=14.1%/57.3%
[R5] state=follower leader=3 term=1 cov=16.7%/69.8%
[R5] state=follower leader=3 term=1 cov=18.8%/79.2%
[R5] state=follower leader=3 term=1 cov=20.8%/87.0%
[R5] state=follower leader=3 term=1 cov=23.4%/94.3%
[R5] state=follower leader=3 term=1 cov=25.5%/99.5%
[R5] state=follower leader=3 term=1 cov=26.0%/100.0%
[R5] state=follower leader=3 term=1 cov=26.0%/100.0%
[R5] state=follower leader=3 term=1 cov=26.0%/100.0%
[R5] state=follower leader=3 term=1 cov=26.0%/100.0%
[R5] state=follower leader=3 term=1 cov=26.0%/100.0%
[R5] state=follower leader=3 term=1 cov=26.0%/100.0%
[R5] state=follower leader=3 term=1 cov=26.0%/100.0%
[R5] state=follower leader=3 term=1 cov=26.0%/100.0%
[R5] state=follower leader=3 term=1 cov=26.0%/100.0%
[R5] state=follower leader=3 term=1 cov=26.0%/100.0%
[R5] state=follower leader=3 term=1 cov=26.0%/100.0%
[R5] state=follower leader=3 term=1 cov=26.0%/100.0%
[R5] state=follower leader=3 term=1 cov=26.0%/100.0%
[R5] state=follower leader=3 term=1 cov=26.0%/100.0%
[R5] state=follower leader=3 term=1 cov=26.0%/100.0%
[R5] state=follower leader=3 term=1 cov=26.0%/100.0%
[R5] state=follower leader=3 term=1 cov=26.0%/100.0%
[R5] state=follower leader=3 term=1 cov=26.0%/100.0%
[R5] state=follower leader=3 term=1 cov=26.0%/100.0%
[R5] state=follower leader=3 term=1 cov=26.0%/100.0%
[R5] state=follower leader=3 term=1 cov=26.0%/100.0%
[R5] state=follower leader=3 term=1 cov=26.0%/100.0%
[R5] state=follower leader=3 term=1 cov=26.0%/100.0%
[R5] state=follower leader=3 term=1 cov=26.0%/100.0%
[R5] state=follower leader=3 term=1 cov=26.0%/100.0%
[R5] state=follower leader=3 term=1 cov=26.0%/100.0%
[R5] state=follower leader=3 term=1 cov=26.0%/100.0%
[R5] state=follower leader=3 term=1 cov=26.0%/100.0%
[R5] state=follower leader=3 term=1 cov=26.0%/100.0%
