[WARN] Hardware modules not available - simulation mode
=== RAFT Baseline - Robot 4 [SIM] ===
NO TRUST. Heartbeat timeout only.

  Logging to: logs/raft_4_20260226_002911.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 9104
[INFO] Peer socket listening on port 9204
[INFO] Fault socket listening on port 9304
Ready!

Running RAFT baseline... Press Ctrl+C to stop

[R4] state=follower leader=None term=0 cov=0.0%/0.0%
[R4] state=follower leader=1 term=1 cov=0.5%/0.5%
[R4] state=follower leader=1 term=1 cov=1.6%/6.8%
[R4] state=follower leader=1 term=1 cov=2.6%/12.5%
[R4] state=follower leader=1 term=1 cov=3.6%/18.2%
[R4] state=follower leader=1 term=1 cov=4.2%/22.4%
[R4] state=follower leader=1 term=1 cov=5.2%/26.6%
[R4] state=follower leader=1 term=1 cov=6.2%/32.3%
[R4] state=follower leader=1 term=1 cov=6.8%/34.9%
[R4] state=follower leader=1 term=1 cov=7.8%/38.5%
[R4] state=follower leader=1 term=1 cov=8.9%/42.2%
[R4] state=follower leader=1 term=1 cov=9.4%/46.4%
[R4] state=follower leader=1 term=1 cov=10.4%/50.5%
[R4] state=follower leader=1 term=1 cov=11.5%/56.2%
[R4] state=follower leader=1 term=1 cov=12.0%/58.9%
[R4] state=follower leader=1 term=1 cov=13.0%/62.5%
[R4] state=follower leader=1 term=1 cov=14.1%/66.1%
[R4] state=follower leader=1 term=1 cov=14.6%/68.2%
[R4] state=follower leader=1 term=1 cov=15.6%/71.9%
[R4] state=follower leader=1 term=1 cov=16.7%/74.5%
[R4] state=follower leader=1 term=1 cov=17.2%/77.1%
[R4] state=follower leader=1 term=1 cov=18.2%/80.7%
[R4] state=follower leader=1 term=1 cov=18.8%/83.3%
[R4] state=follower leader=1 term=1 cov=19.8%/87.0%
[R4] state=follower leader=1 term=1 cov=20.3%/88.5%
[R4] state=follower leader=1 term=1 cov=21.4%/91.1%
[R4] state=follower leader=1 term=1 cov=21.9%/92.7%
[R4] state=follower leader=1 term=1 cov=22.9%/94.3%
[R4] state=follower leader=1 term=1 cov=23.4%/95.3%
[R4] state=follower leader=1 term=1 cov=24.5%/97.9%
[R4] state=follower leader=1 term=1 cov=25.0%/99.0%
[R4] state=follower leader=1 term=1 cov=26.0%/100.0%
[R4] state=follower leader=1 term=1 cov=27.1%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
[R4] state=follower leader=1 term=1 cov=27.6%/100.0%
