[WARN] Hardware modules not available - running in simulation mode
=== REIP Node - Robot 4 [SIM (unique ports)] ===
Trust Model: Three-tier confidence-weighted
  Personal: 1.0, ToF: 1.0, Peer: 0.3
  Suspicion threshold: 1.5, Recovery: 0.1

  Logging to: logs/robot_4_20260226_000652.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 14104
[INFO] Peer socket listening on port 14204
[INFO] Fault socket listening on port 14304
Ready!

=== Detection Bounds: T1=2 cmds, T3=8 cmds | Impeachment: T1=8 cmds, T3=32 cmds ===
Running... Press Ctrl+C to stop

[ELECTION] New leader: 4
[R4] pos=(0,0) state=leader leader=4 trust=1.00 susp=0.00 cov=0.0%/0.0%
[ELECTION] New leader: 1
[R4] pos=(422,1031) state=follower leader=1 trust=1.00 susp=0.00 cov=0.5%/2.6%
[R4] pos=(422,1031) state=follower leader=1 trust=1.00 susp=0.00 cov=0.5%/2.6%
[R4] pos=(422,1031) state=follower leader=1 trust=1.00 susp=0.00 cov=0.5%/2.6%
[R4] pos=(422,1031) state=follower leader=1 trust=1.00 susp=0.00 cov=0.5%/2.6%
[R4] pos=(422,1031) state=follower leader=1 trust=1.00 susp=0.00 cov=0.5%/2.6%
[R4] pos=(422,1031) state=follower leader=1 trust=1.00 susp=0.00 cov=0.5%/2.6%
[R4] pos=(422,1031) state=follower leader=1 trust=1.00 susp=0.00 cov=0.5%/2.6%
[R4] pos=(422,1031) state=follower leader=1 trust=1.00 susp=0.00 cov=0.5%/2.6%
[R4] pos=(422,1031) state=follower leader=1 trust=1.00 susp=0.00 cov=0.5%/2.6%
[R4] pos=(422,1031) state=follower leader=1 trust=1.00 susp=0.00 cov=0.5%/2.6%
[R4] pos=(422,1031) state=follower leader=1 trust=1.00 susp=0.00 cov=0.5%/2.6%
[R4] pos=(410,953) state=follower leader=1 trust=1.00 susp=0.00 cov=1.0%/6.2%
[R4] pos=(322,1015) state=follower leader=1 trust=1.00 susp=0.00 cov=2.1%/10.9%
[R4] pos=(322,1015) state=follower leader=1 trust=1.00 susp=0.00 cov=2.1%/10.9%
[R4] pos=(274,1032) state=follower leader=1 trust=1.00 susp=0.00 cov=2.1%/11.5%
[R4] pos=(274,1032) state=follower leader=1 trust=1.00 susp=0.00 cov=2.1%/11.5%
[R4] pos=(204,1057) state=follower leader=1 trust=1.00 susp=0.00 cov=2.6%/13.5%
[R4] pos=(197,1007) state=follower leader=1 trust=1.00 susp=0.00 cov=2.6%/15.1%
[R4] pos=(141,950) state=follower leader=1 trust=1.00 susp=0.00 cov=3.1%/17.7%
[R4] pos=(141,950) state=follower leader=1 trust=1.00 susp=0.00 cov=3.1%/17.7%
[R4] pos=(141,950) state=follower leader=1 trust=1.00 susp=0.00 cov=3.1%/17.7%
[R4] pos=(141,950) state=follower leader=1 trust=1.00 susp=0.00 cov=3.1%/17.7%
[R4] pos=(116,946) state=follower leader=1 trust=1.00 susp=0.00 cov=3.6%/18.2%
[R4] pos=(80,991) state=follower leader=1 trust=1.00 susp=0.00 cov=3.6%/20.3%
[R4] pos=(80,991) state=follower leader=1 trust=1.00 susp=0.00 cov=3.6%/20.3%
[R4] pos=(80,991) state=follower leader=1 trust=1.00 susp=0.00 cov=3.6%/20.3%
[R4] pos=(80,991) state=follower leader=1 trust=1.00 susp=0.00 cov=3.6%/20.3%
[R4] pos=(80,991) state=follower leader=1 trust=1.00 susp=0.00 cov=3.6%/20.3%
[R4] pos=(80,991) state=follower leader=1 trust=1.00 susp=0.00 cov=3.6%/20.3%
[R4] pos=(80,991) state=follower leader=1 trust=1.00 susp=0.00 cov=3.6%/20.3%
[R4] pos=(80,991) state=follower leader=1 trust=1.00 susp=0.00 cov=3.6%/20.3%
[R4] pos=(80,991) state=follower leader=1 trust=1.00 susp=0.00 cov=3.6%/20.3%
[R4] pos=(80,991) state=follower leader=1 trust=1.00 susp=0.00 cov=3.6%/20.3%
[R4] pos=(80,991) state=follower leader=1 trust=1.00 susp=0.00 cov=3.6%/20.3%
[R4] pos=(80,991) state=follower leader=1 trust=1.00 susp=0.00 cov=3.6%/20.3%
[R4] pos=(80,991) state=follower leader=1 trust=1.00 susp=0.00 cov=3.6%/20.3%
[R4] pos=(80,991) state=follower leader=1 trust=1.00 susp=0.00 cov=3.6%/20.3%
[R4] pos=(80,991) state=follower leader=1 trust=1.00 susp=0.00 cov=3.6%/20.3%
[R4] pos=(80,991) state=follower leader=1 trust=1.00 susp=0.00 cov=3.6%/20.3%
[R4] pos=(80,991) state=follower leader=1 trust=1.00 susp=0.00 cov=3.6%/20.3%
[R4] pos=(80,991) state=follower leader=1 trust=1.00 susp=0.00 cov=3.6%/20.3%
[R4] pos=(80,991) state=follower leader=1 trust=1.00 susp=0.00 cov=3.6%/20.3%
[R4] pos=(80,991) state=follower leader=1 trust=1.00 susp=0.00 cov=3.6%/20.3%
[R4] pos=(80,991) state=follower leader=1 trust=1.00 susp=0.00 cov=3.6%/20.3%
[R4] pos=(80,991) state=follower leader=1 trust=1.00 susp=0.00 cov=3.6%/20.3%
[R4] pos=(80,991) state=follower leader=1 trust=1.00 susp=0.00 cov=3.6%/20.3%
[R4] pos=(80,991) state=follower leader=1 trust=1.00 susp=0.00 cov=3.6%/20.3%
[R4] pos=(80,991) state=follower leader=1 trust=1.00 susp=0.00 cov=3.6%/20.3%
[R4] pos=(80,991) state=follower leader=1 trust=1.00 susp=0.00 cov=3.6%/20.3%
[R4] pos=(75,1040) state=follower leader=1 trust=1.00 susp=0.00 cov=4.2%/21.4%
[R4] pos=(75,1139) state=follower leader=1 trust=1.00 susp=0.00 cov=4.7%/24.0%
[R4] pos=(75,1163) state=follower leader=1 trust=1.00 susp=0.00 cov=4.7%/25.0%
[R4] pos=(99,1169) state=follower leader=1 trust=1.00 susp=0.00 cov=4.7%/25.0%
[R4] pos=(99,1169) state=follower leader=1 trust=1.00 susp=0.00 cov=4.7%/25.0%
[R4] pos=(99,1169) state=follower leader=1 trust=1.00 susp=0.00 cov=4.7%/25.0%
[R4] pos=(99,1169) state=follower leader=1 trust=1.00 susp=0.00 cov=4.7%/25.0%
[R4] pos=(108,1260) state=follower leader=1 trust=1.00 susp=0.00 cov=5.7%/28.6%
[R4] pos=(100,1381) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/32.8%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
[R4] pos=(122,1359) state=follower leader=1 trust=1.00 susp=0.00 cov=6.2%/33.3%
